ecoli,saureus
6.502860260009765625e+01,9.864209747314453125e+01
1.260956039428710938e+02,1.393162994384765625e+02
1.374755249023437500e+02,1.382005920410156250e+02
5.832648849487304688e+01,1.149623565673828125e+02
1.235048522949218750e+02,1.230694122314453125e+02
1.027487411499023438e+02,6.876170349121093750e+01
1.685843086242675781e+01,3.836448669433593750e+01
1.214261474609375000e+02,1.340909118652343750e+02
1.352701721191406250e+02,1.305414428710937500e+02
4.704545974731445312e+01,1.158173599243164062e+02
4.166364288330078125e+01,7.293418121337890625e+01
1.331241607666015625e+02,1.366218261718750000e+02
1.221712417602539062e+02,1.262391281127929688e+02
6.171506881713867188e+01,1.229331970214843750e+02
1.284985961914062500e+02,1.378892211914062500e+02
1.241964721679687500e+02,1.421180419921875000e+02
1.059260177612304688e+02,1.366047363281250000e+02
1.291664581298828125e+02,1.431459960937500000e+02
1.212885360717773438e+02,1.353381805419921875e+02
7.816493988037109375e+01,1.383086853027343750e+02
2.162291908264160156e+01,3.020365142822265625e+01
1.175670776367187500e+02,1.241344146728515625e+02
1.131642150878906250e+02,1.385816955566406250e+02
4.120132446289062500e+01,8.639964294433593750e+01
7.669381713867187500e+01,9.665657043457031250e+01
5.450395584106445312e+01,1.248954238891601562e+02
9.153619384765625000e+01,1.273879776000976562e+02
1.185568008422851562e+02,1.140044860839843750e+02
1.399494171142578125e+02,1.448957519531250000e+02
1.185627059936523438e+02,1.347665863037109375e+02
1.238568725585937500e+02,1.354370422363281250e+02
3.250142288208007812e+01,6.400473022460937500e+01
7.294461059570312500e+01,1.076134643554687500e+02
7.504146575927734375e+01,8.708178710937500000e+01
8.625608062744140625e+01,9.584325408935546875e+01
2.837061119079589844e+01,6.543046569824218750e+01
1.238302307128906250e+02,1.369550170898437500e+02
1.205133285522460938e+02,1.352683715820312500e+02
1.341683807373046875e+02,1.354063262939453125e+02
6.104833984375000000e+01,6.676453399658203125e+01
1.334145050048828125e+02,1.291539306640625000e+02
1.259297256469726562e+02,1.371866760253906250e+02
8.544640350341796875e+01,1.160189208984375000e+02
1.212007827758789062e+02,1.346446533203125000e+02
9.721140289306640625e+01,1.017976226806640625e+02
1.012120666503906250e+02,1.316530914306640625e+02
9.375418853759765625e+01,1.088368072509765625e+02
1.179775619506835938e+02,1.344293518066406250e+02
1.189490737915039062e+02,1.270273590087890625e+02
1.092541580200195312e+02,1.265345993041992188e+02
1.046615219116210938e+02,1.269095458984375000e+02
1.216366806030273438e+02,1.315704040527343750e+02
1.366082305908203125e+02,1.360966949462890625e+02
