ecoli,saureus
2.790917396545410156e+01,1.138439178466796875e+02
4.459884643554687500e+01,1.240205688476562500e+02
1.674232673645019531e+01,5.269237518310546875e+01
6.081147384643554688e+01,7.747926330566406250e+01
4.886134719848632812e+01,1.295026855468750000e+02
1.800074386596679688e+01,1.217345581054687500e+02
1.882581901550292969e+01,1.790751266479492188e+01
3.272246170043945312e+01,5.585078811645507812e+01
9.422116088867187500e+01,1.103612594604492188e+02
1.016439895629882812e+02,1.357982482910156250e+02
1.959061241149902344e+01,2.249452972412109375e+01
5.938504028320312500e+01,1.097902221679687500e+02
1.223221435546875000e+02,1.253667144775390625e+02
4.621355056762695312e+01,8.387133789062500000e+01
1.661298179626464844e+01,4.749809265136718750e+01
1.949265480041503906e+01,4.804685974121093750e+01
3.858480834960937500e+01,9.699731445312500000e+01
6.374882507324218750e+01,1.027858886718750000e+02
1.860741043090820312e+01,5.815649032592773438e+01
1.152119369506835938e+02,1.441096191406250000e+02
8.427829742431640625e+01,9.868391418457031250e+01
6.975146484375000000e+01,1.305740356445312500e+02
7.112020111083984375e+01,1.208758697509765625e+02
8.648080444335937500e+01,1.242239837646484375e+02
1.311480560302734375e+02,1.355440826416015625e+02
4.655100631713867188e+01,8.988977813720703125e+01
1.767949676513671875e+01,6.118278503417968750e+01
1.121161880493164062e+02,1.296336059570312500e+02
5.460748672485351562e+01,1.263509292602539062e+02
4.980361938476562500e+01,9.821252441406250000e+01
1.016198501586914062e+02,1.142887420654296875e+02
3.417110824584960938e+01,7.415187072753906250e+01
6.359062194824218750e+01,8.495788574218750000e+01
7.527181243896484375e+01,1.238759689331054688e+02
6.414745330810546875e+01,8.379376220703125000e+01
5.360573196411132812e+01,1.084292984008789062e+02
9.152013397216796875e+01,7.368685150146484375e+01
3.288842391967773438e+01,4.474932479858398438e+01
9.040120697021484375e+01,1.062722625732421875e+02
1.223063964843750000e+02,1.312039031982421875e+02
5.381110763549804688e+01,7.136886596679687500e+01
1.040128784179687500e+02,1.282387237548828125e+02
3.176153564453125000e+01,7.568084716796875000e+01
1.145396499633789062e+02,1.229909973144531250e+02
2.650046730041503906e+01,3.890884017944335938e+01
4.428925704956054688e+01,7.330540466308593750e+01
6.065056991577148438e+01,7.341905212402343750e+01
3.508276748657226562e+01,5.790191650390625000e+01
9.990206146240234375e+01,1.221229095458984375e+02
8.868866729736328125e+01,1.276356582641601562e+02
1.270741653442382812e+02,1.067109146118164062e+02
1.086520614624023438e+02,1.402492065429687500e+02
7.224653625488281250e+01,8.175515747070312500e+01
5.928324508666992188e+01,9.954763793945312500e+01
4.052844619750976562e+01,9.969738769531250000e+01
1.485030269622802734e+01,4.590405273437500000e+01
1.398516845703125000e+01,5.155452346801757812e+01
3.512164306640625000e+01,8.292224121093750000e+01
2.769335365295410156e+01,7.673983764648437500e+01
3.410086441040039062e+01,6.177950286865234375e+01
6.746340179443359375e+01,1.203266296386718750e+02
2.097349739074707031e+01,2.079645156860351562e+01
4.250520706176757812e+01,7.822283172607421875e+01
7.263820648193359375e+01,1.055620346069335938e+02
5.134509658813476562e+01,1.041836242675781250e+02
3.832942962646484375e+01,7.387440490722656250e+01
7.291216278076171875e+01,1.212024536132812500e+02
6.523359680175781250e+01,8.913418579101562500e+01
1.509585094451904297e+01,9.435884094238281250e+01
1.235527133941650391e+01,5.206850051879882812e+01
2.154610633850097656e+01,3.570598983764648438e+01
5.539819335937500000e+01,6.346921539306640625e+01
5.733396530151367188e+01,5.981282806396484375e+01
5.204856491088867188e+01,7.566648101806640625e+01
1.854645347595214844e+01,1.094786643981933594e+01
6.107283401489257812e+01,9.830926513671875000e+01
1.234001083374023438e+02,1.317364501953125000e+02
9.588939666748046875e+01,1.156558837890625000e+02
9.438940429687500000e+01,1.238748626708984375e+02
1.068922500610351562e+02,9.800785827636718750e+01
8.139783859252929688e+00,4.408064270019531250e+01
2.044419765472412109e+00,2.423268556594848633e+00
2.774719238281250000e+01,6.595113372802734375e+01
1.906335639953613281e+01,9.442729187011718750e+01
5.427951049804687500e+01,6.993778991699218750e+01
1.002183303833007812e+02,1.361641082763671875e+02
5.328240966796875000e+01,7.841392517089843750e+01
3.398656082153320312e+01,5.916623687744140625e+01
1.068901672363281250e+02,1.258587799072265625e+02
9.295662689208984375e+01,1.053144073486328125e+02
1.577426147460937500e+01,6.041670989990234375e+01
5.841152572631835938e+01,1.348589324951171875e+02
5.193638992309570312e+01,7.601512145996093750e+01
