Mode,Epoch,Total Loss,Cross Entropy Loss,KL Div,KL Div * Beta,Reg Loss,Reg Loss * Gamma
train,22,42.84288700812121,40.37781875561514,0.5389291884436065,1.5357999815374567e-05,2.811671495437622,0.0
train,23,42.807267083799864,40.334737044822845,0.5432523892030101,1.616019672817059e-05,2.8092265129089355,0.0
train,24,43.10961238538284,40.62861584206019,0.542098873073525,1.6803438768660055e-05,2.805063486099243,0.0
train,25,42.860231453621765,40.386052720008145,0.5440340634914229,1.7543398441149975e-05,2.8116021156311035,0.0
train,26,42.8218595562702,40.3421968987766,0.5426643436270592,1.8177491852389694e-05,2.810089349746704,0.0
train,27,42.666794409723245,40.19615707384609,0.5475081202221972,1.9024059337815602e-05,2.803508996963501,0.0
train,28,42.52987025640756,40.06496397099079,0.5534510402839022,1.992230037157949e-05,2.802597761154175,0.0
train,29,42.50670079966987,40.039213955198214,0.5550957507906159,2.0675304494853825e-05,2.8069982528686523,0.0
train,30,42.303261773979465,39.84899510956539,0.5551258965166181,2.137026529377786e-05,2.8152425289154053,0.0
train,31,42.23302839237299,39.77820811940241,0.5554846481348089,2.207836226034713e-05,2.815753936767578,0.0
train,32,42.33403692653,39.87125584325341,0.5583651791832343,2.289073888579587e-05,2.820218324661255,0.0
train,33,42.195930075903824,39.746138385963555,0.5584340729285842,2.3591536040681852e-05,2.8198413848876953,0.0
train,34,42.35691954626494,39.89776785087596,0.5521687999166064,2.4016996078972734e-05,2.7990996837615967,0.0
train,35,42.17478709713815,39.727070330047304,0.5551069680440499,2.4838608226986037e-05,2.8052356243133545,0.0
train,36,42.40533629764478,39.93550887411211,0.5491088253717178,2.525653497738484e-05,2.808671236038208,0.0
train,37,42.26206332432761,39.81341191163878,0.544338288222313,2.5717466553921258e-05,2.8252360820770264,0.0
train,38,42.04202002028866,39.60085501449407,0.5498175069734097,2.6663537455052243e-05,2.819420576095581,0.0
train,39,41.90550201067297,39.468586261686504,0.5484410132314376,2.7282266758324517e-05,2.817009687423706,0.0
train,40,41.87951634709227,39.44226672609355,0.5451108992578366,2.7797930307653377e-05,2.834379196166992,0.0
test,40,41.34477035913097,39.02716260456434,0.5689231449369632,2.901223577606043e-05,2.812713384628296,0.0
train,41,41.873319303589795,39.4353001159877,0.544983549330636,2.8472597411835412e-05,2.820493459701538,0.0
train,42,41.88700997875624,39.450754632927875,0.5440132569085944,2.9101853175011025e-05,2.8238368034362793,0.0
train,43,41.86245747202671,39.42317163635662,0.544567343989082,2.9812135033928302e-05,2.818577289581299,0.0
train,44,41.81168205599239,39.37786163684794,0.5486545266076405,3.0721635890131525e-05,2.8132927417755127,0.0
train,45,41.766766007461044,39.33726999866641,0.5437140804558308,3.1124572714393754e-05,2.813223123550415,0.0
train,46,42.12682232901465,39.67037711796002,0.5392358413517218,3.154219611298795e-05,2.807997941970825,0.0
train,47,41.79576984670912,39.36721382096131,0.5392265056357565,3.221561575601584e-05,2.8066253662109375,0.0
train,48,41.82402389070548,39.3872779607572,0.5408045363738138,3.29858318915844e-05,2.8214223384857178,0.0
train,49,41.626145888448555,39.204077051104775,0.5457638527356472,3.397045702919603e-05,2.8242580890655518,0.0
train,50,41.70562097704841,39.26231859374123,0.5418938951601017,3.44068755058217e-05,2.816584825515747,0.0
train,51,41.64229780504843,39.213387158968075,0.5460127177675701,3.5350842644374394e-05,2.819218158721924,0.0
train,52,41.62368485179085,39.1932979594236,0.5475652055206461,3.613574439052676e-05,2.832303285598755,0.0
train,53,41.57344402844664,39.146411663344374,0.5422305549922748,3.646141254580366e-05,2.838796377182007,0.0
train,54,41.44079466464244,39.0165903212561,0.5414648463546785,3.708668708758258e-05,2.8214046955108643,0.0
train,55,41.4584818671933,39.027250858940704,0.5370088412657399,3.745267474250166e-05,2.807788133621216,0.0
train,56,41.559600986658715,39.1215980705858,0.5356573198785332,3.80279201101367e-05,2.825949192047119,0.0
train,57,41.46091637490098,39.03034302354147,0.5376892124115835,3.884421456109848e-05,2.8395049571990967,0.0
train,58,41.501666476279524,39.07018637872705,0.5354354286911419,3.9350622101940926e-05,2.8448734283447266,0.0
train,59,41.4772828707389,39.035463492387976,0.5269520217815825,3.9385777357012646e-05,2.812694549560547,0.0
train,60,41.40401865228583,38.97046996515105,0.524752665559395,3.987726693752232e-05,2.8287465572357178,0.0
test,60,41.0089976038527,38.68453456588255,0.545761290009895,4.1473764831076945e-05,2.8394176959991455,0.0
train,61,41.23828979852901,38.80316675162488,0.5236773274830976,4.045008050844723e-05,2.8350541591644287,0.0
train,62,41.23071501613688,38.79158481578837,0.5261667506378447,4.130001213275336e-05,2.8393282890319824,0.0
train,63,41.10693231304502,38.67001739815543,0.5211730268162341,4.1559444651008484e-05,2.8463618755340576,0.0
train,64,41.01921028271297,38.5850111118325,0.5210305628995303,4.219930735035875e-05,2.835829973220825,0.0
train,65,40.99345235970777,38.55883239338256,0.5141625278782849,4.228569034744992e-05,2.8350443840026855,0.0
train,66,41.13563937231588,38.68211220889017,0.5154836482124557,4.3038631885642304e-05,2.8370673656463623,0.0
train,67,41.049491483054425,38.60174093418356,0.5169070364483899,4.380354224257079e-05,2.830909013748169,0.0
train,68,40.81131742521221,38.36253779251361,0.5184131969105114,4.457912842213024e-05,2.8336668014526367,0.0
train,69,40.6259643119432,38.17225643459768,0.5213855514427835,4.548639241300167e-05,2.8465213775634766,0.0
train,70,40.547154462078446,38.07466691920167,0.5207415909600878,4.608107431104687e-05,2.8456931114196777,0.0
train,71,40.355440617544794,37.88962019730192,0.5162496927164856,4.6328828205281714e-05,2.839810848236084,0.0
train,72,40.310761929549024,37.83910435032848,0.5155650632640756,4.69117806714615e-05,2.8663156032562256,0.0
train,73,40.14359754645595,37.68217998536554,0.5113844917841861,4.7170552983603634e-05,2.86533260345459,0.0
train,74,39.992978505506166,37.53228594916896,0.5177937289733904,4.8408924067019e-05,2.8656702041625977,0.0
train,75,39.83964952773786,37.382251918359394,0.5165301788876718,4.893639197917983e-05,2.8551433086395264,0.0
train,76,39.76604142982371,37.307826055295074,0.5140213714416254,4.934116845536734e-05,2.8727200031280518,0.0
train,77,39.70078941223977,37.23672858745929,0.515781285848601,5.015476565390015e-05,2.86795973777771,0.0
train,78,39.60147388716792,37.14391906830816,0.5131891441141724,5.054412710109087e-05,2.8517818450927734,0.0
train,79,39.51988811493991,37.064105468969345,0.5146696776247043,5.133321797999771e-05,2.8616061210632324,0.0
train,80,39.47129286468795,37.012178928140266,0.5171629101217038,5.222828229319086e-05,2.872291326522827,0.0
test,80,38.86309720734759,36.53331606676679,0.5359760098529082,5.412821723504519e-05,2.8764259815216064,0.0
train,81,39.38331252136693,36.92172288677775,0.5163882856011839,5.2795473771329336e-05,2.8588883876800537,0.0
train,82,39.18000753937033,36.71149923318266,0.5167645536820393,5.347983446941582e-05,2.862543821334839,0.0
train,83,39.03179308595539,36.5587188842369,0.5153069739004638,5.397305920621937e-05,2.8620219230651855,0.0
train,84,38.82989981912256,36.36050285319221,0.5148984540739803,5.4573829698074135e-05,2.874530553817749,0.0
train,85,38.76325901547075,36.29699640543405,0.5117903409584427,5.48840762954203e-05,2.866513729095459,0.0
train,86,38.668455836867835,36.2021498083834,0.5121851022563864,5.5566577604968666e-05,2.871763229370117,0.0
train,87,38.572034261008305,36.10793694331167,0.5100204173890308,5.596919433640703e-05,2.8594398498535156,0.0
train,88,38.73804524449699,36.265424960694034,0.509689075727654,5.656988082593658e-05,2.8592982292175293,0.0
train,89,38.58478029662257,36.12058778435412,0.5070615043685118,5.691201280612936e-05,2.855090856552124,0.0
train,90,38.53140630705445,36.065850164856954,0.505080064628653,5.7320905184625036e-05,2.8655388355255127,0.0
train,91,38.66753122570795,36.19124327938121,0.5032305184376689,5.7739977743575276e-05,2.8648769855499268,0.0
train,92,38.58352078914348,36.11721129853585,0.5049621018255451,5.856979674759224e-05,2.872803211212158,0.0
train,93,38.37444192514822,35.912874163432114,0.5039469798026651,5.908192499822228e-05,2.871189594268799,0.0
train,94,38.390048479055245,35.9247478232565,0.5027138573308484,5.956568520588189e-05,2.8711647987365723,0.0
train,95,38.513270113628685,36.03377149325832,0.5073254054209445,6.074619280996873e-05,2.880736827850342,0.0
train,96,38.443789453253174,35.9724067492209,0.5065231773063303,6.12832261759383e-05,2.8732354640960693,0.0
train,97,38.30190196303169,35.83050677282203,0.5057122466525221,6.181719039228016e-05,2.872882604598999,0.0
train,98,38.257026915909286,35.78898490799946,0.5055933542191076,6.243458572747059e-05,2.87852144241333,0.0
train,99,38.215007969622086,35.74193229634595,0.5035306767856689,6.280922073688698e-05,2.8764657974243164,0.0
train,100,37.92125059452643,35.449880393164975,0.5026535847284905,6.332806850598069e-05,2.853935956954956,0.0
test,100,37.26829011901266,34.932750305271725,0.5211233245691984,6.565502485416188e-05,2.878417730331421,0.0
train,101,37.72259616610831,35.253620448228425,0.5026061950028997,6.395029291090709e-05,2.8649837970733643,0.0
train,102,37.77259854763266,35.293282079110284,0.503577762346505,6.470332184505596e-05,2.8858463764190674,0.0
train,103,37.5613923804042,35.09296760942501,0.5020250869537632,6.513129145925625e-05,2.876683473587036,0.0
train,104,37.58768836614812,35.11486571703563,0.5007183814585607,6.558759863211249e-05,2.8816111087799072,0.0
train,105,37.65252426963993,35.16315091737324,0.5042663185230585,6.668260212924387e-05,2.869764804840088,0.0
train,106,37.5683735218741,35.08952378581405,0.5049566294303661,6.740501935361394e-05,2.8809738159179688,0.0
train,107,37.48102233199563,35.005754310496094,0.5036496523288896,6.786005433721797e-05,2.8817341327667236,0.0
train,108,37.44661348848302,34.973058960708066,0.5006850295790028,6.808640477484507e-05,2.876581907272339,0.0
train,109,37.359838306110625,34.88597924065781,0.5026855717222617,6.89867456279657e-05,2.8800532817840576,0.0
train,110,37.311398301763695,34.83640546475799,0.49810694711066034,6.898096320430369e-05,2.88130259513855,0.0
train,111,37.326437542992615,34.85097510388006,0.4986864469422062,6.9684511685722e-05,2.876509189605713,0.0
train,112,37.3579660122516,34.871142443778425,0.5025228444352772,7.0848685745552e-05,2.878751516342163,0.0
train,113,37.24314377385406,34.76026605227694,0.5012464106159895,7.129522180457455e-05,2.88352370262146,0.0
train,114,37.145415022757554,34.66790031550059,0.49683604137868975,7.128889202425234e-05,2.8750133514404297,0.0
train,115,36.90502031330471,34.42224228708097,0.49719082428943273,7.196122469779623e-05,2.8854146003723145,0.0
train,116,36.79927712315772,34.315596880439664,0.49438501752482505,7.217304397587035e-05,2.88877272605896,0.0
train,117,36.72624610760792,34.238045567725585,0.5035159757747903,7.413536351169219e-05,2.8769171237945557,0.0
train,118,36.694162041368905,34.20513186362935,0.49902295169319455,7.40975477379019e-05,2.875631809234619,0.0
train,119,36.62462968219571,34.139625680835536,0.4992882698963437,7.476099150396276e-05,2.8930907249450684,0.0
train,120,36.59857896548519,34.1113322376502,0.4947375239123192,7.469794504790151e-05,2.8847031593322754,0.0
test,120,36.05919916807012,33.71793243319111,0.5079950846207963,7.669963785147093e-05,2.8858211040496826,0.0
train,121,36.49940197182248,34.01672565486552,0.495837671550978,7.54837859488542e-05,2.878213882446289,0.0
train,122,36.55690969492546,34.06291762591948,0.49666564399907304,7.623060220278672e-05,2.880300760269165,0.0
train,123,36.53397365657676,34.04131239383879,0.49916900389720215,7.723872862965712e-05,2.884998321533203,0.0
train,124,36.44972631615225,33.95615470715298,0.497861383337329,7.765865894918159e-05,2.8988611698150635,0.0
train,125,36.3810183192914,33.89335190642723,0.49490413165613245,7.781594182586971e-05,2.8974196910858154,0.0
train,126,36.28665358432922,33.7958022014852,0.4904741862038572,7.773243354487865e-05,2.8958117961883545,0.0
train,127,36.11267789122805,33.618597097148914,0.4933039414446896,7.879747344571873e-05,2.882094383239746,0.0
train,128,36.029686157262546,33.534498664649895,0.4961897075541049,7.987860388089003e-05,2.895604133605957,0.0
train,129,35.94598357698478,33.45176217739275,0.497068109661734,8.064128556934804e-05,2.894752264022827,0.0
train,130,35.92803049009877,33.43112890164383,0.49072691712697275,8.022587663785673e-05,2.896923542022705,0.0
train,131,35.84521721409308,33.35146752519793,0.4920592607121926,8.105870573193956e-05,2.895808458328247,0.0
train,132,35.78334037698937,33.292221783052106,0.4866270187080619,8.07720557597296e-05,2.895963430404663,0.0
train,133,35.76293468373596,33.266462280746396,0.4895704201828912,8.187251366735302e-05,2.9021458625793457,0.0
train,134,35.683069513905586,33.191011216238984,0.4925284464132097,8.298279336914841e-05,2.8928933143615723,0.0
train,135,35.66910397875911,33.17232404656704,0.4868206028668133,8.262958223896818e-05,2.893979787826538,0.0
train,136,35.62387889412454,33.127640266596245,0.49102956191474245,8.39577075848684e-05,2.8994696140289307,0.0
train,137,35.75247970766124,33.2339983909119,0.4899118044219873,8.437891857203659e-05,2.901968002319336,0.0
train,138,35.503763471636915,33.001513126263404,0.49172863619419516,8.530643606071851e-05,2.894963502883911,0.0
train,139,35.412532033132564,32.90280771177846,0.49349905413843376,8.623038516462565e-05,2.9089667797088623,0.0
train,140,35.347284177250756,32.84138698086291,0.4936160230510754,8.686778177658587e-05,2.9051625728607178,0.0
test,140,34.79610281378238,32.44825315272008,0.5101244823867863,8.977298172163261e-05,2.892888307571411,0.0
train,141,35.28313678645279,32.77393880464231,0.49675322288518753,8.804075348084613e-05,2.9018423557281494,0.0
train,142,35.31511797196232,32.796278117366924,0.491655607521785,8.775179905560511e-05,2.903235673904419,0.0
train,143,35.09031132726923,32.577875170208884,0.4940286461029404,8.879281837495445e-05,2.8963582515716553,0.0
train,144,35.038233978770144,32.51984874659582,0.49592658276439844,8.975378480186636e-05,2.9026570320129395,0.0
train,145,34.92678303268478,32.40473139020299,0.4951518837020937,9.023245617681448e-05,2.8925185203552246,0.0
train,146,34.80951502220201,32.283366698807484,0.4969435674751004,9.11800754115745e-05,2.8975367546081543,0.0
train,147,34.7135163289572,32.17987766894548,0.4935368468234109,9.117186371106478e-05,2.8999581336975098,0.0
train,148,34.58627857193472,32.05124959860534,0.4995084569043062,9.289933207774821e-05,2.9013912677764893,0.0
train,149,34.43482153352357,31.900844387405947,0.4970516993306141,9.306367311175745e-05,2.895899534225464,0.0
train,150,34.37985700519156,31.839648207191587,0.5023070956623276,9.467546927430507e-05,2.8895576000213623,0.0
train,151,34.27874776872447,31.73622344434345,0.49701298815375783,9.429883338202414e-05,2.8964083194732666,0.0
train,152,34.17496465245693,31.63508356027851,0.5010491927594216,9.56908758823871e-05,2.885495185852051,0.0
train,153,34.05785291240032,31.516648062864984,0.49541749321796563,9.52345382115961e-05,2.898074150085449,0.0
train,154,34.0333135867147,31.48484307442866,0.498553511521946,9.646050732439976e-05,2.8915183544158936,0.0
train,155,33.92397548061424,31.378710871697596,0.4995178414579926,9.727142146576582e-05,2.9078636169433594,0.0
train,156,33.8226515034019,31.274386370655286,0.5008297700189555,9.815286874319991e-05,2.906697988510132,0.0
train,157,33.714794481521544,31.161550219078133,0.49570650885431655,9.776838063127768e-05,2.895231246948242,0.0
train,158,33.62096407663964,31.067520504028863,0.4985003709404852,9.894247824936026e-05,2.8912124633789062,0.0
train,159,33.56275642031307,31.00575847798164,0.49739925425862186,9.934561522798133e-05,2.89906907081604,0.0
train,160,33.51162659964614,30.948222611285026,0.4967347990690715,9.983375991690198e-05,2.892345905303955,0.0
test,160,32.69109000448642,30.337128980813496,0.508665892238861,0.00010223167102216629,2.8991456031799316,0.0
train,161,33.40859919313539,30.84478704587568,0.49743408840585784,0.00010059603351905558,2.894000291824341,0.0
train,162,33.380205739293494,30.8133260395025,0.5013667039208801,0.00010201797157214469,2.9016876220703125,0.0
train,163,33.24147279486516,30.677688971341738,0.4958709446047403,0.00010151947253732425,2.9040753841400146,0.0
train,164,33.16533381442658,30.59492155695505,0.4954704907134713,0.00010205676394191546,2.878770351409912,0.0
train,165,33.17696553989145,30.601569299581673,0.49698849475138096,0.00010299061514951947,2.897111177444458,0.0
train,166,33.1626766837154,30.583989913368942,0.49770224605125263,0.0001037605909800806,2.8781869411468506,0.0
train,167,33.07909859046762,30.500784583988434,0.49825752408669555,0.00010449911455136909,2.9019296169281006,0.0
train,168,33.00374297596616,30.424315391796284,0.49447568775301026,0.00010432398612644234,2.8780152797698975,0.0
train,169,32.92295632176815,30.343130963891152,0.49729565488635485,0.00010554049737891935,2.8845772743225098,0.0
train,170,32.8699128236995,30.28754844153588,0.49575590949449716,0.00010583335186399839,2.8860325813293457,0.0
train,171,32.83154523542002,30.245852693862652,0.49794543905310124,0.00010692313945289372,2.894514560699463,0.0
train,172,32.748039591539325,30.164115580605312,0.4953932457177989,0.00010699429012026164,2.887935161590576,0.0
train,173,32.72074903502832,30.132444500059663,0.49625869554768876,0.00010780147001344416,2.8766238689422607,0.0
train,174,32.675099862686835,30.084704746809898,0.494826933784577,0.00010810892254612026,2.887219190597534,0.0
train,175,32.603139567264066,30.011015596485624,0.49396498656177834,0.00010853800031286976,2.899385929107666,0.0
train,176,32.571073639311855,29.97577089708855,0.4932992453122368,0.00010900828063060747,2.876718282699585,0.0
train,177,32.492588848071385,29.896056714214023,0.49407777085283644,0.00010979785310136278,2.867975950241089,0.0
train,178,32.47429056771112,29.873503982361445,0.49484574658885827,0.00011058701404474822,2.891404867172241,0.0
train,179,32.36530418552363,29.76639746537916,0.4906947724816104,0.00011027267081970767,2.8837356567382812,0.0
train,180,32.352631611266844,29.748152049174575,0.4955285339166972,0.00011197829927316046,2.886065721511841,0.0
test,180,31.460722439909635,29.101594737747025,0.496742627177912,0.00011225265703309661,2.8882291316986084,0.0
train,181,32.21347850542734,29.61166432044542,0.4905572548835802,0.00011146803731440185,2.88252329826355,0.0
train,182,32.19199290927011,29.57510889201036,0.49614929391142426,0.00011335882626232395,2.8896167278289795,0.0
train,183,32.07640363483428,29.466574079029563,0.4960758291267319,0.00011396207400727538,2.8796257972717285,0.0
train,184,32.034992668695494,29.418501310783874,0.4948572423029832,0.00011430064125541616,2.8849334716796875,0.0
train,185,31.923806858207328,29.31155897079777,0.495249747640929,0.00011501030123919156,2.8782832622528076,0.0
train,186,31.950741925909742,29.326617576611543,0.4974780217916722,0.00011614955172434881,2.8766958713531494,0.0
train,187,31.903131904711294,29.271653925859116,0.5001576061806772,0.00011740030686686949,2.879399061203003,0.0
train,188,31.75455411707199,29.131814771060277,0.4997270828187951,0.00011792384795878941,2.870885133743286,0.0
train,189,31.70521295973637,29.078603767319194,0.4966998132678592,0.00011783029616471117,2.902817964553833,0.0
train,190,31.64987003010042,29.02297183832613,0.49983010470642913,0.00011919760900749659,2.882918119430542,0.0
train,191,31.605917550879035,28.97639689728508,0.5004282554066545,0.00011996572650914757,2.8816583156585693,0.0
train,192,31.50380969439801,28.874468152075494,0.49730338238472954,0.00011983817987354259,2.8869388103485107,0.0
train,193,31.46253494458903,28.83552612530883,0.49703198945450683,0.00012039400854860868,2.8820626735687256,0.0
train,194,31.379559595464784,28.74854713777093,0.4934374449247593,0.00012014005198113947,2.8840444087982178,0.0
train,195,31.34902592038404,28.717027347917487,0.4952236665842126,0.00012119392131961304,2.8841705322265625,0.0
train,196,31.29908196141206,28.663904903244145,0.495259672836757,0.00012182174565585772,2.883662700653076,0.0
train,197,31.248050499701396,28.612147364920826,0.4918276679543283,0.00012159227964538432,2.880235195159912,0.0
train,198,31.182690069445044,28.545455422819924,0.4944124429040772,0.00012284925535370133,2.8831889629364014,0.0
train,199,31.173102088657046,28.53332995913232,0.495215688042815,0.000123667799598453,2.8667104244232178,0.0
train,200,31.124427532050603,28.48369060017056,0.4955315704234319,0.00012436603588702083,2.8667142391204834,0.0
test,200,30.222790309666998,27.856542025741074,0.5060375187066655,0.00012700276625740537,2.8806724548339844,0.0
train,201,31.0122991581489,28.372418352378013,0.49520497287542686,0.00012490301238288296,2.876782178878784,0.0
train,202,30.961264840288347,28.31752735844587,0.4921979178570504,0.0001247597441793364,2.8815269470214844,0.0
train,203,30.928707050831356,28.283743746578274,0.48996240544194647,0.0001248054899902978,2.8782341480255127,0.0
train,204,30.89113265311767,28.24366465428295,0.4889368749868395,0.00012515537210631877,2.8815677165985107,0.0
train,205,30.83442274409895,28.181799757145264,0.4952062957779094,0.00012737912992753791,2.8868789672851562,0.0
train,206,30.762296298678905,28.10855340215972,0.4909558083877336,0.00012689943435616318,2.8940541744232178,0.0
train,207,30.694426543039626,28.03104688991521,0.4917154585774968,0.00012771036722801412,2.881394624710083,0.0
train,208,30.600818236584118,27.936858700744708,0.48836557218123344,0.00012745071683442524,2.886009931564331,0.0
train,209,30.49066032250303,27.823216360056712,0.4882054949832248,0.00012801913669079429,2.8860862255096436,0.0
train,210,30.457229962226577,27.784240938570385,0.49202613245798954,0.00012963597021670327,2.8711419105529785,0.0
train,211,30.487776727316,27.80576051785614,0.49632743935266666,0.00013138959893240558,2.879456043243408,0.0
train,212,30.309955809410756,27.63647522627253,0.49168319140943045,0.00013077469931033615,2.883018970489502,0.0
train,213,30.278530014606147,27.603128213350693,0.49051710856316283,0.0001310776372454898,2.882007360458374,0.0
train,214,30.20692856858411,27.527628235723512,0.48791000792041594,0.0001309907855339198,2.8671536445617676,0.0
train,215,30.17488818629439,27.489366057453395,0.4918437449894212,0.00013266163191024978,2.8742918968200684,0.0
train,216,30.088410057219097,27.40830473487773,0.49264804313797184,0.00013349431819322568,2.8631491661071777,0.0
train,217,30.015333906618494,27.32998402756331,0.49320592071106517,0.00013426193370298824,2.879873752593994,0.0
train,218,29.929215164265965,27.23543617342355,0.49037383239804355,0.00013410388047393207,2.8739821910858154,0.0
train,219,29.891832537075132,27.197033178010415,0.4927191388647857,0.0001353610952166735,2.8648605346679688,0.0
train,220,29.803646091609195,27.106547141719073,0.4926282167367755,0.0001359518405433898,2.871185541152954,0.0
test,220,28.798530627442776,26.42632249326297,0.5011253194168608,0.00013829680721276965,2.8702523708343506,0.0
train,221,29.700194601889738,27.002063727872844,0.49120469998052246,0.00013617293353976293,2.8769028186798096,0.0
train,222,29.633136825630068,26.927984643473806,0.4914376893258522,0.00013685175908137104,2.884894609451294,0.0
train,223,29.560845105007715,26.85012471748835,0.49411437858047325,0.00013821472396958448,2.878333330154419,0.0
train,224,29.471608429516284,26.75952308830858,0.49405215761008087,0.00013881482282801966,2.8779308795928955,0.0
train,225,29.36340014875233,26.647020664586726,0.49838621576602554,0.00014065549228764227,2.870729446411133,0.0
train,226,29.222296504812643,26.497587629060448,0.4956576300066307,0.00014050493577883214,2.8660266399383545,0.0
train,227,29.124315937643498,26.397717731378798,0.49389028798202456,0.00014062124536596003,2.885798215866089,0.0
train,228,29.024287418791953,26.29164107684317,0.49632748219277295,0.0001419355145738906,2.8837387561798096,0.0
train,229,28.86867948606325,26.131940289144534,0.49707855836366094,0.00014277158701622844,2.8751471042633057,0.0
train,230,28.773380279541016,26.027603340480937,0.49727450044186317,0.00014344939673558983,2.8812334537506104,0.0
train,231,28.684294273453148,25.936918087413666,0.49925101442629954,0.00014464356555697876,2.878227949142456,0.0
train,232,28.53305329569092,25.786379077994273,0.49792588254457454,0.0001448819919698774,2.8810811042785645,0.0
train,233,28.479008894337777,25.732879146867454,0.5007811156534266,0.00014633869579972053,2.8726251125335693,0.0
train,234,28.378453616537954,25.62640701988812,0.495088029666849,0.00014529385538235247,2.886871099472046,0.0
train,235,28.277876226710166,25.527366232487786,0.49465800410700217,0.00014578591613166828,2.8819572925567627,0.0
train,236,28.19012380164399,25.43090857326352,0.4965317558148487,0.00014695875203439866,2.8877201080322266,0.0
train,237,28.098234125656017,25.340233574404092,0.5005258794408945,0.0001487664895846275,2.880448579788208,0.0
train,238,28.015385003191383,25.256083541853837,0.4969876730781421,0.00014833603503055135,2.885218381881714,0.0
train,239,27.94884972585982,25.184418034771745,0.49934269225378497,0.00014966305414014099,2.8758962154388428,0.0
train,240,27.845414870203935,25.072604562212224,0.4990946394702775,0.00015021251364136942,2.8914339542388916,0.0
test,240,26.57885222624533,24.199099009796765,0.5117842740432188,0.00015403171295878755,2.886887311935425,0.0
train,241,27.725456111950155,24.95708646918342,0.5001262018123517,0.00015114807819595374,2.8843932151794434,0.0
train,242,27.62771925818305,24.855149882520777,0.5019589178391741,0.00015232934730692474,2.885971784591675,0.0
train,243,27.553957499126508,24.779515613155567,0.4991571628918204,0.00015210298349245947,2.8829307556152344,0.0
train,244,27.43348987505875,24.65714529653195,0.497950475335998,0.00015235765796331766,2.88505220413208,0.0
train,245,27.34208051773732,24.562628150180387,0.5003639789679617,0.00015372150889105037,2.88873553276062,0.0
train,246,27.238686929848736,24.456998293963025,0.5003756023456034,0.00015435048677384656,2.8834452629089355,0.0
train,247,27.152687460563968,24.369104707854877,0.5017689391037691,0.00015540743677139763,2.8810408115386963,0.0
train,248,27.03997304514649,24.25315358017716,0.4982685322804108,0.00015494606721470707,2.879528522491455,0.0
train,249,26.93994479608051,24.147078790042954,0.4997327240039929,0.00015602598888921217,2.8868091106414795,0.0
train,250,26.879027800126508,24.082338108540625,0.4994658215737127,0.00015656692675643477,2.879883289337158,0.0
train,251,26.758982326321856,23.960219869956905,0.4977962338172698,0.00015666574623714966,2.8840701580047607,0.0
