Mode,Epoch,Total Loss,Cross Entropy Loss,KL Div,KL Div * Beta,Reg Loss,Reg Loss * Gamma,Delta
train,0,nan,61.92026711125878,0.09495839752145119,9.495839752145119e-07,13.529341697692871,0.0,1.0
test,0,nan,58.900876681734054,0.11980273493692199,1.1980273493692202e-06,2.6167062604771282e+20,0.0,1.0
train,1,nan,58.28277371190906,0.10078915142800247,2.3936163599757743e-06,1.2106120586264999e+28,0.0,1.0
train,2,nan,56.44466988683222,0.15229796983042773,5.710793123716464e-06,3.5050125122070312,0.0,1.0
train,3,nan,54.410511683892636,0.19563689375819981,1.0025657166756147e-05,2744.19287109375,0.0,1.0
train,4,nan,46.25688836260858,0.2881654464521783,1.8729313192159334e-05,2.3604698181152344,0.0,1.0
train,5,nan,44.30192920227804,0.33044459377540136,2.6020446481101763e-05,2.3744568824768066,0.0,1.0
train,6,nan,43.74975572031636,0.35463082317339983,3.2800691412365686e-05,2.912303991947789e+31,0.0,1.0
train,7,nan,43.33863253762741,0.373270896301791,3.965676661172266e-05,2.323058843612671,0.0,1.0
train,8,nan,43.05044730066778,0.3881984042197902,4.657992652233263e-05,2.1322078704833984,0.0,1.0
train,9,nan,42.9106057454767,0.40284726106851176,5.387628913622643e-05,2.173762321472168,0.0,1.0
train,10,nan,42.642915400151445,0.4168788322534194,6.148441677197619e-05,3.333704280948071e+22,0.0,1.0
train,11,nan,42.599103896831096,0.4288517119243065,6.914644183675546e-05,2.211934804916382,0.0,1.0
train,12,nan,42.406909091617024,0.4314894566663601,7.550418257476303e-05,614939951104.0,0.0,1.0
train,13,nan,42.29396744600075,0.43477198736749567,8.20561475708201e-05,2.0144400596618652,0.0,1.0
train,14,nan,42.26695611568789,0.4387190445609715,8.883292894031691e-05,1.4863974745589215e+23,0.0,1.0
train,15,nan,42.414023911226444,0.4416150530714995,9.549097494446668e-05,2.3005363941192627,0.0,1.0
train,16,nan,42.55817937841899,0.43860069913702987,0.00010086938878753414,2.5817149227649453e+28,0.0,1.0
train,17,nan,42.3263350719063,0.43339425951202837,0.0001056306411280423,2.11112380027771,0.0,1.0
