Mode,Epoch,Total Loss,Cross Entropy Loss,KL Div,KL Div * Beta,Reg Loss,Reg Loss * Gamma,Delta
train,1000,inf,9.751587597767497,0.19609068049772518,0.0245284929967592,43022796455936.0,107557372821504.0,1.0
test,1000,inf,7.868156021801739,0.19087337415690844,0.023875873189852282,1.4851757287979126,3.7129523754119873,1.0
train,1001,inf,9.289183915578054,0.18211186468567278,0.02280267958055649,2.653034828346289e+20,6.639242458729116e+20,1.0
train,1002,inf,9.386748754799378,0.1797934315429595,0.02253485473117989,0.9975040555000305,2.4987564086914062,1.0
train,1003,inf,9.433119067526507,0.17823432232864175,0.022361716981370124,1.053283929824829,2.6411187648773193,1.0
train,1004,inf,9.482561037937423,0.17643672247097753,0.022158238061487767,201031.109375,504589.84375,1.0
train,1005,inf,9.42503872319691,0.17559271182872685,0.022074187811224333,2.332114828008704e+20,5.859457905155029e+20,1.0
train,1006,inf,9.413450972233141,0.1737523865649975,0.021864552912943876,0.8160573244094849,2.052391290664673,1.0
train,1007,inf,9.382355506944775,0.1732590278638525,0.021824125137135577,0.6111950874328613,1.5386890172958374,1.0
train,1008,inf,9.360564826312046,0.17271738611861925,0.02177748615049279,198315.484375,499756.75,1.0
train,1009,inf,9.323875686532523,0.17190188793025207,0.021696147691434547,0.4654034674167633,1.173984169960022,1.0
train,1010,inf,9.313405631003626,0.1710722600800366,0.02161282027382911,0.538945198059082,1.3608413934707642,1.0
train,1011,inf,9.334812127369188,0.16994694213113953,0.021491891801554686,0.8313429951667786,2.101226568222046,1.0
train,1012,inf,9.294829615384188,0.16947933136907592,0.02145393943778319,0.5316362977027893,1.345044493675232,1.0
train,1013,inf,9.307213146817373,0.16890857023692163,0.021402799758503267,5.499995443508231e+31,1.3928787770350927e+32,1.0
train,1014,inf,9.27692800231783,0.16816439356096832,0.02132952183952044,0.7136325240135193,1.809064507484436,1.0
train,1015,inf,9.289698797587722,0.1675703100490914,0.02127511407017463,0.5940338373184204,1.5073660612106323,1.0
train,1016,inf,9.2395524487949,0.16743959564852132,0.02127944612406232,0.5828673243522644,1.4804881811141968,1.0
