Mode,Epoch,Total Loss,Cross Entropy Loss,KL Div,KL Div * Beta,Reg Loss,Reg Loss * Gamma,Delta
train,1400,13.198448443561084,6.312311076873656,0.2844748121890401,0.004980656130508762,0.3780800700187683,1.3232834339141846,1.0
test,1400,9.269333049194325,3.258314557979982,0.28634988252044224,0.005013485330638535,0.33564814925193787,1.1747714281082153,1.0
train,1401,10.764062796326465,4.143904779841077,0.28115450136398945,0.004926037378329993,0.35431596636772156,1.2409945726394653,1.0
train,1402,10.713601103642027,4.091430636146677,0.28184052085946254,0.00494157960775787,0.3810959756374359,1.3357445001602173,1.0
train,1403,10.725092379461485,4.101510492821033,0.28155965627090335,0.004940174283166492,0.3772207796573639,1.323104977607727,1.0
train,1404,10.714523702063842,4.087424922067954,0.2813397689132607,0.004939832590822414,0.361861914396286,1.270138144493103,1.0
train,1405,10.698509555485847,4.069075242791732,0.28136847963971706,0.004943853455076561,0.3734453320503235,1.3117296695709229,1.0
train,1406,10.678990729074098,4.056060394610933,0.2816837267521489,0.0049529132757867725,0.36462217569351196,1.2816499471664429,1.0
train,1407,10.697744640988219,4.071629339637575,0.2810134015325832,0.004944639101149687,0.36237701773643494,1.2746641635894775,1.0
train,1408,10.715904703429885,4.077923313759205,0.2815485080868344,0.0049575737020349205,0.3555475175380707,1.2515301704406738,1.0
train,1409,10.702777919427318,4.070623538104161,0.281459735070573,0.004959528460322779,0.3466438353061676,1.2210558652877808,1.0
train,1410,10.695159202000617,4.070616430735527,0.2810281452747042,0.004955436029813362,0.3904224932193756,1.3762423992156982,1.0
train,1411,10.691134526447808,4.049643138630068,0.2814881645451088,0.004967065909059591,0.404261976480484,1.4260374307632446,1.0
train,1412,10.665785077287302,4.037524243217661,0.2809039017153537,0.004960267108906618,0.3492458462715149,1.232840657234192,1.0
train,1413,10.717405652807956,4.068523508875177,0.2807710056465448,0.004961429685499839,0.37934622168540955,1.3400439023971558,1.0
train,1414,10.727168094706196,4.07110811771598,0.28211921638854465,0.004988779696116445,0.38795873522758484,1.3714373111724854,1.0
train,1415,10.697358436040114,4.050215385093647,0.2811180837765919,0.004974590060025557,0.3728238046169281,1.3188673257827759,1.0
train,1416,10.71092795453314,4.062387158658711,0.2811000152599057,0.0049777837232259205,0.3501172959804535,1.2394180297851562,1.0
train,1417,10.64807325991963,4.005410103321599,0.2809106838646451,0.004977942031742379,0.364849328994751,1.292481780052185,1.0
train,1418,10.705877940557922,4.048136175485745,0.28155894441740703,0.004992948816013734,0.3532371520996094,1.2522286176681519,1.0
train,1419,10.709156814879478,4.058095497217887,0.28049150683964474,0.004977525495826338,0.39145228266716003,1.388680338859558,1.0
train,1420,10.688746029406818,4.03495325729867,0.2805771016394137,0.004982551300760578,0.36943140625953674,1.3114845752716064,1.0
test,1420,9.191527912292704,3.1510072062345666,0.28802240712563737,0.005114766710778673,0.3131706416606903,1.1117584705352783,1.0
train,1421,10.673421267227859,4.014114028143438,0.28082105732208373,0.004990393432853665,0.34555289149284363,1.2275794744491577,1.0
train,1422,10.704179880691456,4.049126768478578,0.2805448791023754,0.004988992006313142,0.36301881074905396,1.2905348539352417,1.0
train,1423,10.676267744986252,4.017947149852497,0.2810305390565595,0.005001141135787771,0.3966045081615448,1.4109238386154175,1.0
train,1424,10.655971762290422,3.9971835334964867,0.2806115288286038,0.00499719183991612,0.36905890703201294,1.3138527870178223,1.0
train,1425,10.667340435651996,4.014494481734029,0.28032554517593133,0.004995602699020692,0.3522968590259552,1.2550604343414307,1.0
train,1426,10.666377702999847,3.9975466346112616,0.28074979659972765,0.0050066721858437035,0.3790675103664398,1.3513787984848022,1.0
train,1427,10.683723913807595,4.015089401429361,0.28042509230422835,0.005004386626641318,0.4090523421764374,1.45929753780365,1.0
train,1428,10.678148111231023,4.00508294103785,0.2804648290830264,0.005008601217702938,0.35728856921195984,1.2755231857299805,1.0
train,1429,10.698012492615707,4.016665981054044,0.2804428083836443,0.005011713151870209,0.4070175290107727,1.4540735483169556,1.0
train,1430,10.683749951245014,4.012769334097289,0.2797164177222868,0.0050022281378664215,0.3828847408294678,1.3688160181045532,1.0
train,1431,10.663372355592674,3.9830883206180108,0.2803977885352706,0.005017917858765764,0.3983403146266937,1.4250658750534058,1.0
train,1432,10.693228587971648,4.016273238917999,0.2805840959489629,0.005024758912914177,0.38082361221313477,1.3633517026901245,1.0
train,1433,10.672467627108338,3.9885696483713953,0.2809293120935903,0.005034452381367084,0.34222257137298584,1.2260152101516724,1.0
train,1434,10.693503631762084,4.015947176517692,0.2802359137481008,0.005025528790196796,0.375872939825058,1.3475075960159302,1.0
train,1435,10.667318705975072,3.9824304004924618,0.28008289525590013,0.0050262853639119025,0.3702739179134369,1.3283607959747314,1.0
train,1436,10.670648164815445,3.997509523315653,0.2794861728962725,0.005019069987536705,0.3459864854812622,1.2420943975448608,1.0
train,1437,10.710104499507029,4.019494205702367,0.2803385560433157,0.005037881140357199,0.3804183304309845,1.366655945777893,1.0
train,1438,10.646607557758061,3.9678991592021986,0.27936762067541465,0.005023924494549168,0.38774266839027405,1.3939380645751953,1.0
train,1439,10.658454652849763,3.973770281180679,0.27939504797189085,0.0050279098140315675,0.3643978238105774,1.3109241724014282,1.0
train,1440,10.664564286925353,3.985395613669302,0.27903155882717096,0.0050248561176714605,0.3821254372596741,1.3756545782089233,1.0
test,1440,9.1758226552,3.1021854895352226,0.28476076909343134,0.00512802888198833,0.3248848617076874,1.1695880889892578,1.0
train,1441,10.65175606120082,3.9649009216062936,0.27967077814263386,0.00503986284208649,0.37876829504966736,1.3645161390304565,1.0
train,1442,10.66494640883534,3.9758131220538755,0.27963890734497027,0.0050427836448360495,0.386976957321167,1.3950549364089966,1.0
train,1443,10.632235994977563,3.9423179082106286,0.2793575416673813,0.005041201342076282,0.3431558310985565,1.237937331199646,1.0
train,1444,10.676796840914779,3.981433370110756,0.2795498586599529,0.00504816585990387,0.36696335673332214,1.3247407674789429,1.0
train,1445,10.694676046095791,3.987026137831095,0.279887857168444,0.005057767751234694,0.3828760087490082,1.3831427097320557,1.0
train,1446,10.661175945238712,3.96463549237438,0.2792119543673658,0.005049043519126292,0.35662195086479187,1.2891911268234253,1.0
train,1447,10.661882652104053,3.9630160898766236,0.27995202029270433,0.005065925324030512,0.3708473742008209,1.3415435552597046,1.0
train,1448,10.642905914342931,3.9451620727941052,0.27883753129252137,0.0050492429957759224,0.39486563205718994,1.4294167757034302,1.0
train,1449,10.626068694836658,3.9267886483185115,0.2791205335352563,0.005057856311926318,0.352695494890213,1.2776424884796143,1.0
train,1450,10.671214598157752,3.9711251229189535,0.27885705282781487,0.005056567224624172,0.35018226504325867,1.2694135904312134,1.0
train,1451,10.645872304520674,3.9358028407677863,0.279191448799298,0.005066120433595001,0.3894261121749878,1.4126465320587158,1.0
train,1452,10.662147991307437,3.9565544198207525,0.27836639524334916,0.005054628502611854,0.36582350730895996,1.3279422521591187,1.0
train,1453,10.643699312053057,3.935538801743877,0.2790574263270155,0.005070664241877123,0.3432405889034271,1.2468242645263672,1.0
train,1454,10.683167217504485,3.9717736186625276,0.2785861667503248,0.0050655831119965885,0.3990945518016815,1.4507118463516235,1.0
train,1455,10.656382277733321,3.9451507166371518,0.2790504808701572,0.0050775136025726034,0.37576189637184143,1.3668369054794312,1.0
train,1456,10.666577556566837,3.9584902202607597,0.2782464793345189,0.005066361980089201,0.379205584526062,1.380311369895935,1.0
train,1457,10.665318327860827,3.948378399968627,0.2785525700568804,0.005075416893993287,0.3730279207229614,1.3587571382522583,1.0
train,1458,10.62185194062262,3.9097704924029655,0.2790556152879734,0.005088070565917333,0.34471258521080017,1.2564802169799805,1.0
train,1459,10.618100842232675,3.902233024678124,0.2783173143405684,0.005078087612227494,0.3903729021549225,1.4238884449005127,1.0
train,1460,10.600981798182465,3.8874703053803485,0.2782848566127181,0.005080973611884915,0.3601578176021576,1.314578890800476,1.0
test,1460,9.035947447658698,2.9377788168999794,0.2850825936174576,0.005205087883721424,0.31902340054512024,1.1644381284713745,1.0
train,1461,10.665880078672709,3.9349759517464498,0.2786408768788912,0.00509095655486814,0.3042149245738983,1.1111475229263306,1.0
train,1462,10.615140960280206,3.8971715955737745,0.27778222872318475,0.005078740405180441,0.38083377480506897,1.3919504880905151,1.0
train,1463,10.68003498535212,3.9419294986103726,0.2790280637660831,0.005105005724188294,0.3353000283241272,1.2263625860214233,1.0
train,1464,10.662401952021208,3.9250213142894714,0.27836614679252103,0.005096374737722431,0.3866897523403168,1.4152876138687134,1.0
train,1465,10.639637880084543,3.9108761488366293,0.27817754818762436,0.005096398714032629,0.3642699718475342,1.334141731262207,1.0
train,1466,10.65495298652914,3.92299368754002,0.27799883038841494,0.005096599122314902,0.3671238422393799,1.345511794090271,1.0
train,1467,10.638664096255814,3.9003679126860935,0.27850129776196386,0.005109291858932861,0.357598215341568,1.31149423122406,1.0
train,1468,10.635908440884068,3.908122012783571,0.277286132438428,0.005090464571516514,0.3508477807044983,1.2876142263412476,1.0
train,1469,10.631494964909475,3.9047997785582895,0.27729361108751294,0.005094067689311973,0.38204291462898254,1.4030557870864868,1.0
train,1470,10.626253466880064,3.8922023780172315,0.2780758012924446,0.005111912642476719,0.3793589770793915,1.394147276878357,1.0
train,1471,10.623473145086775,3.8850796054319456,0.2776961719165387,0.00510840470899841,0.36976227164268494,1.3598037958145142,1.0
train,1472,10.647164252316433,3.9103153646101325,0.27766065670813217,0.00511122179438837,0.35448580980300903,1.3045105934143066,1.0
train,1473,10.630916121238934,3.88252910972732,0.27756128544952247,0.005112861721476994,0.3502504527568817,1.2898000478744507,1.0
train,1474,10.62679088835397,3.8862533932241643,0.27805560140264285,0.005125442694412136,0.3455967605113983,1.2735270261764526,1.0
train,1475,10.632593816861188,3.8785905052880163,0.2787007695800692,0.0051408185922844135,0.36038199067115784,1.3289116621017456,1.0
train,1476,10.62680326134479,3.8844703202538993,0.27749031295804283,0.005121959207578063,0.3786201477050781,1.3971115350723267,1.0
train,1477,10.58998378693643,3.849650422426706,0.27689429407716454,0.005114418631249983,0.3463594913482666,1.2789353132247925,1.0
train,1478,10.594443341466999,3.8535898755070406,0.277300249470314,0.005125382799247859,0.3441426157951355,1.2716096639633179,1.0
train,1479,10.64597051308524,3.8832523807954145,0.27759297758591645,0.005134262902878177,0.3677971661090851,1.3599331378936768,1.0
train,1480,10.63285572660567,3.875216855699223,0.27727199098019645,0.0051317915998601235,0.40438032150268555,1.4962104558944702,1.0
test,1480,9.123100160920076,2.9939601654672354,0.2826145270504419,0.005230672058828636,0.3106401860713959,1.1493713855743408,1.0
train,1481,10.621803378605206,3.8709783515692893,0.2769427699044734,0.005129159765252822,0.3495123088359833,1.2940720319747925,1.0
train,1482,10.610629343785867,3.8525877756118074,0.2770216614171519,0.0051340833117391365,0.3629142940044403,1.3446003198623657,1.0
train,1483,10.603324321700764,3.8403979014268605,0.277225266870805,0.005141321730947795,0.36591005325317383,1.3566144704818726,1.0
train,1484,10.611744952908463,3.853485313998968,0.2770414181432574,0.0051413748089082015,0.34794843196868896,1.2908915281295776,1.0
train,1485,10.60039662180739,3.8431224020418124,0.27685542129310026,0.00514138339909033,0.3559521436691284,1.3214752674102783,1.0
train,1486,10.61257084289227,3.843084631932772,0.2769236636170528,0.0051461119026177575,0.3713700473308563,1.3796427249908447,1.0
train,1487,10.62315918803433,3.8566107919178645,0.2771268726660138,0.005153351904831625,0.3831583559513092,1.4243943691253662,1.0
train,1488,10.61923241711256,3.8457676273015147,0.27731039547632347,0.005160230662478794,0.3443038761615753,1.2808130979537964,1.0
train,1489,10.595311060869514,3.816214568790306,0.27721673928465634,0.00516195275767252,0.34916171431541443,1.2997573614120483,1.0
train,1490,10.605123058239531,3.8342309219689756,0.27665433803409,0.005154938320560678,0.37642550468444824,1.4021881818771362,1.0
train,1491,10.63522714335012,3.853250720585566,0.2768714589336352,0.005162444511283375,0.3688437342643738,1.3748679161071777,1.0
train,1492,10.583800634446268,3.816874878510337,0.27603170490509155,0.005150236814399361,0.38607296347618103,1.4400553703308105,1.0
train,1493,10.59706650345569,3.824434505815782,0.27656028404193966,0.0051635557731430255,0.338918536901474,1.2650161981582642,1.0
train,1494,10.60689944153167,3.8337246182633984,0.27637771944226774,0.005163601552387715,0.34759560227394104,1.2982724905014038,1.0
train,1495,10.595503324124126,3.818816038788434,0.27648725485217207,0.005169103762040983,0.3596741557121277,1.344285011291504,1.0
train,1496,10.60629245208115,3.8284247712778425,0.2761461039493252,0.00516617721167749,0.3338390588760376,1.248560905456543,1.0
