ecoli,saureus
2.874290657043457031e+01,7.134878540039062500e+01
4.624240112304687500e+01,8.690934753417968750e+01
3.089740180969238281e+01,7.590154266357421875e+01
3.063826560974121094e+01,7.471899414062500000e+01
3.918399047851562500e+01,8.090718078613281250e+01
3.975260925292968750e+01,7.731604766845703125e+01
3.067314720153808594e+01,6.804414367675781250e+01
3.734289550781250000e+01,7.661056518554687500e+01
8.634924316406250000e+01,1.127109985351562500e+02
9.579952239990234375e+01,1.185568161010742188e+02
1.093561019897460938e+02,1.279454803466796875e+02
1.033557052612304688e+02,1.228674468994140625e+02
6.453427886962890625e+01,1.015974426269531250e+02
8.318887329101562500e+01,1.038563995361328125e+02
8.679962921142578125e+01,1.076465301513671875e+02
8.651970672607421875e+01,1.107610092163085938e+02
9.054629516601562500e+01,1.142376251220703125e+02
8.677816009521484375e+01,1.059405136108398438e+02
8.684249114990234375e+01,1.267249755859375000e+02
1.273902511596679688e+02,1.347714233398437500e+02
9.254871368408203125e+01,1.277197647094726562e+02
7.640355682373046875e+01,1.313621520996093750e+02
1.199692687988281250e+02,1.192667541503906250e+02
9.132003784179687500e+01,1.008387298583984375e+02
7.774118804931640625e+01,8.953010559082031250e+01
9.898030853271484375e+01,1.064192810058593750e+02
9.735466766357421875e+01,1.167889938354492188e+02
9.402725982666015625e+01,1.201253967285156250e+02
9.349426269531250000e+01,1.191049957275390625e+02
1.001105422973632812e+02,1.223008575439453125e+02
1.110170669555664062e+02,1.236521606445312500e+02
1.117761001586914062e+02,1.301348571777343750e+02
1.194904098510742188e+02,1.289093933105468750e+02
1.184168701171875000e+02,1.281071472167968750e+02
9.775115203857421875e+01,1.213778305053710938e+02
7.516151428222656250e+01,1.110839767456054688e+02
7.205689239501953125e+01,1.078444519042968750e+02
1.057179870605468750e+02,1.232653503417968750e+02
9.388634490966796875e+01,1.238300933837890625e+02
2.601683235168457031e+01,1.611127853393554688e+01
1.115229110717773438e+02,1.299143066406250000e+02
6.332031631469726562e+01,1.169849548339843750e+02
1.030401000976562500e+02,1.245938034057617188e+02
8.638736724853515625e+01,1.221989135742187500e+02
1.039374618530273438e+02,1.277707061767578125e+02
8.471679687500000000e+01,1.198847503662109375e+02
9.822167205810546875e+01,1.231566772460937500e+02
7.636164855957031250e+01,1.173819580078125000e+02
9.806600952148437500e+01,1.214885864257812500e+02
1.120640792846679688e+02,1.286135406494140625e+02
1.129274673461914062e+02,1.309673461914062500e+02
1.098038330078125000e+02,1.266964416503906250e+02
1.088121948242187500e+02,1.281258087158203125e+02
9.442684173583984375e+01,1.253274154663085938e+02
9.923785400390625000e+01,1.269513854980468750e+02
1.087585372924804688e+02,1.319386444091796875e+02
9.829312896728515625e+01,1.273383483886718750e+02
1.095993041992187500e+02,1.306790771484375000e+02
1.073211593627929688e+02,1.269575500488281250e+02
9.199163818359375000e+01,1.222428894042968750e+02
1.074893493652343750e+02,1.293554992675781250e+02
1.043728637695312500e+02,1.267463912963867188e+02
8.664086914062500000e+01,1.223333435058593750e+02
1.040801696777343750e+02,1.263764343261718750e+02
7.578720855712890625e+01,1.157390136718750000e+02
8.361340332031250000e+01,1.181317291259765625e+02
1.066406860351562500e+02,1.269777984619140625e+02
9.296933746337890625e+01,1.241228027343750000e+02
1.048530883789062500e+02,1.272974166870117188e+02
1.053579101562500000e+02,1.259383087158203125e+02
1.010102005004882812e+02,1.251420898437500000e+02
9.209545898437500000e+01,1.268315734863281250e+02
1.146303100585937500e+02,1.305240783691406250e+02
1.026234970092773438e+02,1.287146606445312500e+02
1.156647109985351562e+02,1.323537902832031250e+02
1.122770385742187500e+02,1.305261077880859375e+02
9.856662750244140625e+01,1.286006164550781250e+02
1.100543212890625000e+02,1.309768218994140625e+02
1.134156265258789062e+02,1.326319732666015625e+02
9.656815338134765625e+01,1.258317565917968750e+02
1.072656555175781250e+02,1.301759033203125000e+02
1.041407775878906250e+02,1.301006011962890625e+02
9.927344512939453125e+01,1.294214782714843750e+02
1.133442459106445312e+02,1.337654113769531250e+02
1.085044326782226562e+02,1.291686401367187500e+02
1.085252304077148438e+02,1.296484680175781250e+02
9.073080444335937500e+01,1.259059906005859375e+02
1.123862609863281250e+02,1.324685058593750000e+02
9.051883697509765625e+01,1.243337249755859375e+02
1.131745605468750000e+02,1.307337951660156250e+02
9.711435699462890625e+01,1.270402984619140625e+02
8.535675048828125000e+01,1.196927947998046875e+02
1.082713699340820312e+02,1.279445800781250000e+02
9.379947662353515625e+01,1.251229171752929688e+02
1.090370101928710938e+02,1.299453887939453125e+02
8.868755340576171875e+01,1.227794189453125000e+02
1.049594039916992188e+02,1.275974349975585938e+02
1.036198806762695312e+02,1.266804199218750000e+02
8.848488616943359375e+01,1.237069625854492188e+02
9.552197265625000000e+01,1.267750701904296875e+02
1.022930908203125000e+02,1.279109878540039062e+02
1.052707748413085938e+02,1.313145599365234375e+02
1.055771713256835938e+02,1.299468994140625000e+02
1.052031021118164062e+02,1.300574951171875000e+02
8.798690032958984375e+01,1.214202575683593750e+02
1.038406143188476562e+02,1.267312469482421875e+02
8.679602050781250000e+01,1.216384277343750000e+02
1.082153549194335938e+02,1.295167236328125000e+02
9.346022796630859375e+01,1.260547409057617188e+02
7.011692047119140625e+01,9.781620788574218750e+01
1.181484985351562500e+02,1.294607238769531250e+02
1.053795166015625000e+02,1.174633331298828125e+02
1.084404296875000000e+02,1.215354766845703125e+02
1.271469726562500000e+02,1.315263977050781250e+02
1.256846008300781250e+02,1.291210632324218750e+02
1.271222152709960938e+02,1.304001770019531250e+02
1.123539657592773438e+02,1.223723068237304688e+02
1.103060531616210938e+02,1.207619781494140625e+02
1.056925277709960938e+02,1.208619995117187500e+02
1.116072387695312500e+02,1.254783172607421875e+02
1.152963562011718750e+02,1.261144714355468750e+02
1.090241317749023438e+02,1.204710693359375000e+02
1.280118865966796875e+02,1.291471862792968750e+02
1.192502441406250000e+02,1.250641784667968750e+02
1.273883056640625000e+02,1.304276123046875000e+02
1.257335815429687500e+02,1.284825439453125000e+02
1.107705764770507812e+02,1.243609771728515625e+02
1.132493057250976562e+02,1.251894378662109375e+02
1.252523880004882812e+02,1.305656585693359375e+02
1.264877929687500000e+02,1.309282379150390625e+02
1.256557006835937500e+02,1.297131347656250000e+02
1.265778121948242188e+02,1.298824768066406250e+02
1.354183044433593750e+02,1.364402160644531250e+02
1.289706573486328125e+02,1.330028686523437500e+02
1.283192291259765625e+02,1.304161071777343750e+02
1.287576751708984375e+02,1.318367614746093750e+02
1.880821418762207031e+01,5.596467971801757812e+01
9.662313079833984375e+01,1.204547882080078125e+02
5.886305618286132812e+01,9.947753906250000000e+01
9.421295166015625000e+01,1.154319763183593750e+02
1.003418579101562500e+02,1.092038269042968750e+02
5.741864013671875000e+01,6.733015441894531250e+01
7.191378021240234375e+01,8.682565307617187500e+01
1.857300758361816406e+01,6.070919513702392578e+00
2.177424621582031250e+01,2.736333084106445312e+01
1.171605453491210938e+02,1.110536346435546875e+02
3.636272048950195312e+01,7.084592819213867188e+00
1.136990356445312500e+02,9.165840148925781250e+01
3.853744125366210938e+01,8.250461578369140625e+00
1.198743896484375000e+02,1.030142517089843750e+02
4.446640014648437500e+01,1.379168128967285156e+01
4.978564071655273438e+01,8.229572296142578125e+01
4.017745971679687500e+01,2.028476715087890625e+01
1.330787353515625000e+02,1.184480209350585938e+02
1.011598587036132812e+02,9.263092803955078125e+01
1.000209960937500000e+02,9.147753906250000000e+01
9.812561798095703125e+01,9.050233459472656250e+01
1.090850448608398438e+02,1.004255676269531250e+02
1.060853500366210938e+02,9.893778991699218750e+01
1.099966125488281250e+02,1.142217407226562500e+02
1.117410354614257812e+02,1.146126403808593750e+02
1.120692367553710938e+02,1.138481674194335938e+02
1.079123535156250000e+02,1.132710876464843750e+02
1.150439682006835938e+02,1.209127273559570312e+02
1.156511840820312500e+02,1.202613220214843750e+02
1.163975830078125000e+02,1.194596099853515625e+02
1.127663192749023438e+02,1.181244201660156250e+02
1.200402603149414062e+02,1.282479248046875000e+02
1.183279800415039062e+02,1.121841125488281250e+02
1.099342269897460938e+02,1.125502777099609375e+02
2.692491722106933594e+01,4.157192230224609375e+01
3.936213684082031250e+01,5.772244644165039062e+01
1.083009719848632812e+02,8.985075378417968750e+01
1.048274307250976562e+02,1.002965087890625000e+02
1.263506088256835938e+02,1.079411468505859375e+02
1.314777069091796875e+02,1.219361267089843750e+02
9.585051727294921875e+01,6.558599090576171875e+01
1.360801391601562500e+02,1.155115814208984375e+02
9.161502075195312500e+01,1.204918823242187500e+02
1.000178146362304688e+02,1.214482269287109375e+02
7.174710083007812500e+01,1.105998535156250000e+02
9.175637054443359375e+01,1.113561859130859375e+02
8.767929840087890625e+01,1.192819671630859375e+02
8.550801849365234375e+01,1.114919128417968750e+02
8.991030883789062500e+01,1.143902282714843750e+02
1.009750595092773438e+02,1.092903137207031250e+02
1.136552200317382812e+02,1.317913665771484375e+02
1.057848510742187500e+02,1.256232452392578125e+02
1.083645401000976562e+02,1.280775604248046875e+02
9.520680999755859375e+01,1.051519317626953125e+02
1.192570114135742188e+02,1.290979309082031250e+02
1.140817184448242188e+02,1.224310150146484375e+02
1.190065002441406250e+02,1.282402038574218750e+02
9.686998748779296875e+01,1.000367126464843750e+02
1.012309951782226562e+02,1.054884490966796875e+02
8.095630645751953125e+01,9.270645141601562500e+01
9.024188995361328125e+01,1.344178771972656250e+02
1.199874649047851562e+02,1.276021652221679688e+02
1.133590927124023438e+02,1.355278778076171875e+02
1.008620529174804688e+02,1.329198913574218750e+02
1.020838928222656250e+02,1.263759384155273438e+02
1.085463867187500000e+02,1.276539916992187500e+02
1.153732528686523438e+02,1.230603713989257812e+02
1.135790634155273438e+02,1.347526855468750000e+02
7.228678131103515625e+01,1.092889938354492188e+02
9.378818511962890625e+01,1.206372528076171875e+02
8.883498382568359375e+01,1.205854949951171875e+02
6.043377685546875000e+01,9.526992797851562500e+01
1.131052627563476562e+02,1.433943328857421875e+02
9.991140747070312500e+01,1.341103363037109375e+02
9.737518310546875000e+01,1.208817672729492188e+02
1.150394668579101562e+02,1.215671768188476562e+02
8.633437347412109375e+01,1.201958007812500000e+02
9.595080566406250000e+01,1.157841262817382812e+02
1.035297851562500000e+02,1.118239288330078125e+02
5.878985214233398438e+01,9.985211181640625000e+01
1.097075576782226562e+02,1.200240783691406250e+02
9.072431182861328125e+01,1.203385086059570312e+02
1.157126693725585938e+02,1.134452819824218750e+02
1.064010238647460938e+02,1.217844848632812500e+02
7.474198150634765625e+01,1.111147308349609375e+02
7.858577728271484375e+01,1.167808380126953125e+02
9.917333984375000000e+01,1.241848907470703125e+02
6.799542236328125000e+01,1.117788696289062500e+02
8.588308715820312500e+01,1.130970611572265625e+02
1.119048690795898438e+02,1.214426574707031250e+02
5.386745834350585938e+01,6.141483306884765625e+01
7.146588897705078125e+01,1.118756942749023438e+02
5.220147323608398438e+01,9.296424865722656250e+01
8.641418457031250000e+01,1.073990249633789062e+02
5.439030075073242188e+01,7.555393981933593750e+01
5.529725646972656250e+01,7.638372802734375000e+01
9.965939331054687500e+01,1.235185852050781250e+02
9.210293579101562500e+01,1.192340850830078125e+02
1.175974121093750000e+02,1.335381774902343750e+02
1.180100021362304688e+02,1.344636688232421875e+02
1.220272827148437500e+02,1.357227783203125000e+02
6.654808807373046875e+01,9.882730865478515625e+01
8.462511444091796875e+01,1.066015167236328125e+02
1.026620254516601562e+02,1.212305908203125000e+02
1.154356918334960938e+02,1.314702453613281250e+02
9.872341918945312500e+01,1.173580474853515625e+02
1.195959701538085938e+02,1.339534301757812500e+02
1.069351730346679688e+02,1.202866363525390625e+02
1.196965713500976562e+02,1.346766662597656250e+02
1.042122726440429688e+02,1.229908370971679688e+02
1.137831420898437500e+02,1.295158538818359375e+02
7.555030059814453125e+01,1.000825958251953125e+02
7.892364501953125000e+01,1.048510665893554688e+02
8.205548095703125000e+01,1.034438781738281250e+02
8.926210784912109375e+01,1.096803588867187500e+02
8.713870239257812500e+01,1.097544708251953125e+02
6.114863967895507812e+01,8.526721191406250000e+01
5.841938781738281250e+01,8.428396606445312500e+01
8.804525756835937500e+01,1.071946716308593750e+02
1.104209976196289062e+02,1.276583862304687500e+02
9.186907196044921875e+01,1.119586410522460938e+02
7.174572753906250000e+01,9.344958496093750000e+01
8.371697235107421875e+01,1.089404144287109375e+02
8.998480224609375000e+01,1.152429428100585938e+02
8.500964355468750000e+01,1.145293426513671875e+02
1.265500259399414062e+02,1.371445312500000000e+02
1.087963333129882812e+02,1.269506607055664062e+02
8.491053009033203125e+01,1.124372558593750000e+02
5.659487915039062500e+01,8.546318817138671875e+01
6.420011901855468750e+01,9.218479919433593750e+01
6.351173400878906250e+01,9.206849670410156250e+01
6.950220489501953125e+01,9.622601318359375000e+01
1.144636001586914062e+02,1.305917816162109375e+02
1.087218551635742188e+02,1.261901550292968750e+02
8.255167388916015625e+01,1.072905426025390625e+02
1.007697372436523438e+02,1.199390716552734375e+02
7.861071777343750000e+01,1.050815658569335938e+02
8.073915863037109375e+01,1.034542007446289062e+02
8.826708984375000000e+01,1.098613739013671875e+02
8.882363128662109375e+01,1.104371337890625000e+02
8.658356475830078125e+01,1.099331588745117188e+02
1.119651794433593750e+02,1.236377639770507812e+02
8.133329010009765625e+01,1.046208877563476562e+02
5.138257980346679688e+01,7.816571044921875000e+01
6.225806808471679688e+01,8.806036376953125000e+01
5.970707321166992188e+01,8.721075439453125000e+01
1.108394165039062500e+02,1.289172821044921875e+02
7.222184753417968750e+01,9.516455078125000000e+01
7.825048828125000000e+01,1.072024841308593750e+02
7.837264251708984375e+01,1.104495086669921875e+02
8.337540435791015625e+01,1.091549148559570312e+02
8.916367340087890625e+01,1.142429962158203125e+02
8.487181854248046875e+01,1.143246612548828125e+02
4.989719772338867188e+01,8.156361389160156250e+01
5.785141372680664062e+01,8.741926574707031250e+01
6.552150726318359375e+01,9.486021423339843750e+01
6.205293655395507812e+01,9.384416198730468750e+01
1.149893569946289062e+02,1.318994903564453125e+02
9.818686676025390625e+01,1.184783020019531250e+02
1.090464782714843750e+02,1.277857055664062500e+02
7.855469512939453125e+01,1.083328094482421875e+02
5.453833007812500000e+01,8.358049011230468750e+01
3.350608444213867188e+01,6.359959411621093750e+01
3.674990463256835938e+01,6.941674804687500000e+01
3.827058792114257812e+01,6.969963836669921875e+01
3.806120300292968750e+01,6.752830505371093750e+01
3.845309066772460938e+01,7.144601440429687500e+01
4.000403976440429688e+01,7.157147216796875000e+01
3.671634292602539062e+01,6.826467895507812500e+01
3.804458999633789062e+01,7.094638061523437500e+01
3.708066940307617188e+01,6.635437774658203125e+01
3.907522201538085938e+01,6.641896057128906250e+01
3.226339721679687500e+01,6.191976165771484375e+01
8.107328796386718750e+01,8.777331542968750000e+01
6.808383941650390625e+01,7.968835449218750000e+01
8.231118774414062500e+01,9.023502349853515625e+01
6.700717163085937500e+01,7.585935974121093750e+01
8.083644866943359375e+01,8.463339233398437500e+01
5.648949813842773438e+01,6.924416351318359375e+01
8.003682708740234375e+01,9.216203308105468750e+01
9.767459106445312500e+01,1.013625793457031250e+02
5.563318252563476562e+01,6.412123870849609375e+01
6.738816070556640625e+01,7.116165161132812500e+01
8.509571838378906250e+01,8.737843322753906250e+01
9.978859710693359375e+01,1.013453140258789062e+02
6.953351593017578125e+01,7.120938873291015625e+01
1.059251708984375000e+02,1.068482055664062500e+02
5.966033935546875000e+01,6.537405395507812500e+01
7.500506591796875000e+01,7.437866210937500000e+01
1.022073364257812500e+02,1.292504882812500000e+02
9.525989532470703125e+01,1.351845703125000000e+02
6.241711044311523438e+01,1.148911285400390625e+02
4.118722915649414062e+01,1.073032531738281250e+02
5.017201614379882812e+01,1.196744232177734375e+02
5.832648849487304688e+01,1.149623565673828125e+02
4.244448471069335938e+01,1.109743347167968750e+02
1.291616210937500000e+02,1.331168518066406250e+02
1.276029434204101562e+02,1.328579864501953125e+02
1.291771240234375000e+02,1.339400482177734375e+02
1.093070449829101562e+02,1.373762664794921875e+02
1.234327392578125000e+02,1.422232666015625000e+02
1.200689086914062500e+02,1.418871765136718750e+02
1.158140869140625000e+02,1.385606842041015625e+02
1.011353454589843750e+02,1.326300048828125000e+02
1.146444473266601562e+02,1.377537231445312500e+02
1.074952163696289062e+02,1.335811309814453125e+02
1.021992263793945312e+02,1.146707077026367188e+02
1.073580093383789062e+02,1.475641479492187500e+02
5.599351882934570312e+01,1.020316314697265625e+02
5.913199996948242188e+01,1.153936996459960938e+02
7.665195465087890625e+01,1.244777679443359375e+02
8.694570922851562500e+01,1.399306945800781250e+02
8.020561981201171875e+01,1.311006164550781250e+02
