ecoli,saureus
4.562183761596679688e+01,9.080218505859375000e+01
3.209386825561523438e+01,6.996323394775390625e+01
1.185822982788085938e+02,1.217046279907226562e+02
4.459280776977539062e+01,7.655378723144531250e+01
8.072560882568359375e+01,1.105148086547851562e+02
7.208499908447265625e+01,9.732199096679687500e+01
3.317165374755859375e+01,6.004555511474609375e+01
1.005452041625976562e+02,1.214787292480468750e+02
5.700496292114257812e+01,8.230865478515625000e+01
5.615676879882812500e+01,8.858958435058593750e+01
4.260175704956054688e+01,7.160095214843750000e+01
4.909128952026367188e+01,6.682568359375000000e+01
7.895825958251953125e+01,1.070134887695312500e+02
3.506261062622070312e+01,6.635380554199218750e+01
4.806144714355468750e+01,6.779052734375000000e+01
6.429837036132812500e+01,8.023471069335937500e+01
1.126484680175781250e+02,1.049473266601562500e+02
6.634132385253906250e+01,9.930480957031250000e+01
6.608523559570312500e+01,1.238664703369140625e+02
3.867784118652343750e+01,9.358410644531250000e+01
4.870851135253906250e+01,7.451043701171875000e+01
5.509608840942382812e+01,1.226937866210937500e+02
5.857057189941406250e+01,1.007257766723632812e+02
9.596997833251953125e+01,1.197585449218750000e+02
1.048371200561523438e+02,1.261393814086914062e+02
1.198642196655273438e+02,1.348565673828125000e+02
9.504507446289062500e+01,1.292527770996093750e+02
9.831002807617187500e+01,1.327947692871093750e+02
7.733768463134765625e+01,1.267287750244140625e+02
6.036156082153320312e+01,1.201915130615234375e+02
9.940887451171875000e+01,1.346314392089843750e+02
1.014465103149414062e+02,1.306279602050781250e+02
1.118078994750976562e+02,1.357499389648437500e+02
1.134298324584960938e+02,1.349897460937500000e+02
1.211547241210937500e+02,1.361010437011718750e+02
9.285739898681640625e+01,1.343340759277343750e+02
1.063234634399414062e+02,1.318318176269531250e+02
8.953786468505859375e+01,1.274443893432617188e+02
7.895749664306640625e+01,1.308800201416015625e+02
1.075037155151367188e+02,1.353856506347656250e+02
1.274658813476562500e+02,1.397126464843750000e+02
1.022739639282226562e+02,1.315077972412109375e+02
8.714682006835937500e+01,1.314555969238281250e+02
1.145480117797851562e+02,1.278913116455078125e+02
1.125198974609375000e+02,1.321846008300781250e+02
9.548675537109375000e+01,1.478769378662109375e+02
1.674014472961425781e+01,7.608712768554687500e+01
7.359461212158203125e+01,1.291638793945312500e+02
9.705229949951171875e+01,1.290742950439453125e+02
3.387442016601562500e+01,1.026594085693359375e+02
6.433172607421875000e+01,1.340685882568359375e+02
1.147234191894531250e+02,1.405003356933593750e+02
1.085469131469726562e+02,1.441499633789062500e+02
7.280730438232421875e+01,1.276388397216796875e+02
7.557315826416015625e+01,1.301623840332031250e+02
7.543480682373046875e+01,1.363578186035156250e+02
9.609356689453125000e+01,1.424386901855468750e+02
4.413272094726562500e+01,8.810760498046875000e+01
4.763198852539062500e+01,1.029752044677734375e+02
1.017617568969726562e+02,1.323717041015625000e+02
8.852081298828125000e+01,1.304239807128906250e+02
7.494950103759765625e+01,1.168283157348632812e+02
7.276652526855468750e+01,1.252032012939453125e+02
8.269834899902343750e+01,1.339964599609375000e+02
1.088051528930664062e+02,1.339447174072265625e+02
5.987256240844726562e+01,1.259312744140625000e+02
4.027592086791992188e+01,1.141994094848632812e+02
9.634043121337890625e+01,1.279416198730468750e+02
1.010511169433593750e+02,1.324097595214843750e+02
6.762987518310546875e+01,1.227676086425781250e+02
9.049452972412109375e+01,1.287222900390625000e+02
1.152574691772460938e+02,1.360091094970703125e+02
7.805501556396484375e+01,1.187173690795898438e+02
5.694859695434570312e+01,1.091642608642578125e+02
7.342784118652343750e+01,1.321669006347656250e+02
9.786898040771484375e+01,1.446940612792968750e+02
9.905841064453125000e+01,1.393376159667968750e+02
7.840956878662109375e+01,1.346542968750000000e+02
6.570172882080078125e+01,1.316532287597656250e+02
5.332402420043945312e+01,1.363291625976562500e+02
1.023743896484375000e+02,1.298706359863281250e+02
2.442350006103515625e+01,1.068760757446289062e+02
6.443692779541015625e+01,1.306286926269531250e+02
6.544168090820312500e+01,1.380101013183593750e+02
4.214307022094726562e+01,1.234397583007812500e+02
4.733825302124023438e+01,1.264123153686523438e+02
3.463760757446289062e+01,8.662675476074218750e+01
2.871675682067871094e+01,9.689231109619140625e+01
2.255271720886230469e+01,1.331990051269531250e+02
8.551605987548828125e+01,1.368953552246093750e+02
1.139857559204101562e+02,1.423836975097656250e+02
8.213571166992187500e+01,1.385474853515625000e+02
7.386067962646484375e+01,1.105181121826171875e+02
1.151422729492187500e+02,1.382955017089843750e+02
8.369811248779296875e+01,1.298490295410156250e+02
9.652976226806640625e+01,1.416764526367187500e+02
1.231670303344726562e+02,1.395216979980468750e+02
1.167602539062500000e+02,1.477781219482421875e+02
1.228096084594726562e+02,1.436685485839843750e+02
1.145223388671875000e+02,1.466143035888671875e+02
1.268789443969726562e+02,1.441183471679687500e+02
1.183833999633789062e+02,1.434653930664062500e+02
1.096411743164062500e+02,1.454747924804687500e+02
9.255279541015625000e+01,1.363405761718750000e+02
1.111022567749023438e+02,1.398885192871093750e+02
7.654647064208984375e+01,1.599976654052734375e+02
6.266280746459960938e+01,1.496213836669921875e+02
4.279318237304687500e+01,1.165366058349609375e+02
1.116306076049804688e+02,1.483433837890625000e+02
6.603784942626953125e+01,1.015358428955078125e+02
6.456519317626953125e+01,1.341062622070312500e+02
1.198424301147460938e+02,1.395875549316406250e+02
7.050328826904296875e+01,7.380615234375000000e+01
1.214710922241210938e+02,1.398078155517578125e+02
9.515943145751953125e+01,1.351049499511718750e+02
1.133337173461914062e+02,1.352881469726562500e+02
1.300893554687500000e+02,1.386278076171875000e+02
1.121133117675781250e+02,1.346333923339843750e+02
1.230940933227539062e+02,1.360755920410156250e+02
1.073347702026367188e+02,1.378141174316406250e+02
9.695952606201171875e+01,1.355323791503906250e+02
1.192885131835937500e+02,1.347574157714843750e+02
1.243194961547851562e+02,1.393319702148437500e+02
1.046493148803710938e+02,1.359704895019531250e+02
1.274551620483398438e+02,1.364819488525390625e+02
1.242581863403320312e+02,1.433658447265625000e+02
5.949876403808593750e+01,8.822019958496093750e+01
4.017034530639648438e+01,5.153788375854492188e+01
8.205452728271484375e+01,8.972044372558593750e+01
1.307724456787109375e+02,1.391694793701171875e+02
9.156009674072265625e+01,1.318699645996093750e+02
1.229877090454101562e+02,1.371421356201171875e+02
9.066864013671875000e+01,1.318569030761718750e+02
1.001437072753906250e+02,1.329281311035156250e+02
1.090776367187500000e+02,1.381752471923828125e+02
1.004999008178710938e+02,1.258208999633789062e+02
2.812403678894042969e+01,3.629930114746093750e+01
1.186592330932617188e+02,1.295736389160156250e+02
7.191968536376953125e+01,1.388240509033203125e+02
1.347286224365234375e+01,5.648205566406250000e+01
9.048846435546875000e+01,1.313770141601562500e+02
1.138014526367187500e+02,1.362706604003906250e+02
1.156354675292968750e+02,1.476706848144531250e+02
1.251449356079101562e+02,1.403740539550781250e+02
7.978195190429687500e+01,1.087773437500000000e+02
1.159915847778320312e+02,1.280881500244140625e+02
1.244024276733398438e+02,1.308869781494140625e+02
8.998102569580078125e+01,1.405870056152343750e+02
8.947258758544921875e+01,1.505080566406250000e+02
1.108060073852539062e+02,1.433056488037109375e+02
1.119762573242187500e+02,1.397856292724609375e+02
7.511032867431640625e+01,1.016910095214843750e+02
1.148079147338867188e+02,1.450899810791015625e+02
1.328880004882812500e+02,1.451269226074218750e+02
1.172360229492187500e+02,1.447698822021484375e+02
1.266240463256835938e+02,1.375373535156250000e+02
1.312090301513671875e+02,1.390474243164062500e+02
1.265094985961914062e+02,1.361769104003906250e+02
1.262856216430664062e+02,1.439870910644531250e+02
1.019404830932617188e+02,1.362743988037109375e+02
1.052528610229492188e+02,1.507191467285156250e+02
9.839289093017578125e+01,1.399769287109375000e+02
1.126752548217773438e+02,1.320499572753906250e+02
6.880622863769531250e+01,1.263307800292968750e+02
1.261954269409179688e+02,1.347151184082031250e+02
8.983853912353515625e+01,1.360394287109375000e+02
1.255561828613281250e+02,1.395916137695312500e+02
1.131311264038085938e+02,1.349866790771484375e+02
1.003380966186523438e+02,1.313649444580078125e+02
1.177771301269531250e+02,1.347282257080078125e+02
1.093621597290039062e+02,1.280916137695312500e+02
1.089550170898437500e+02,1.353972473144531250e+02
1.223491439819335938e+02,1.350934906005859375e+02
1.326315307617187500e+02,1.341654052734375000e+02
1.260189132690429688e+02,1.381113891601562500e+02
1.264941711425781250e+02,1.344670715332031250e+02
8.894842529296875000e+01,1.351784667968750000e+02
1.308821411132812500e+02,1.385392761230468750e+02
1.259829711914062500e+02,1.398508758544921875e+02
1.070771484375000000e+02,1.397558593750000000e+02
9.372367095947265625e+01,1.398208312988281250e+02
1.130998916625976562e+02,1.370033874511718750e+02
9.115200042724609375e+01,1.372097778320312500e+02
1.126382446289062500e+02,1.414514160156250000e+02
6.892023468017578125e+01,1.301071014404296875e+02
7.432576751708984375e+01,1.322950439453125000e+02
1.965988349914550781e+01,8.755350494384765625e+01
7.543514251708984375e+01,1.312352447509765625e+02
7.494718170166015625e+01,1.210029144287109375e+02
8.165544128417968750e+01,1.404124755859375000e+02
9.084276580810546875e+01,1.280703735351562500e+02
8.044397735595703125e+01,1.216349182128906250e+02
1.160583877563476562e+02,1.334005737304687500e+02
8.360996246337890625e+01,1.337033233642578125e+02
7.961581420898437500e+01,1.322554321289062500e+02
5.937421035766601562e+01,1.327170104980468750e+02
5.512832641601562500e+01,1.302213439941406250e+02
5.291140747070312500e+01,1.270902633666992188e+02
6.696576690673828125e+01,1.296822814941406250e+02
7.558080291748046875e+01,1.309856719970703125e+02
4.986144638061523438e+01,1.059692687988281250e+02
9.994297027587890625e+01,1.308103332519531250e+02
5.924414062500000000e+01,1.084867858886718750e+02
7.354956817626953125e+01,1.195784301757812500e+02
6.774135589599609375e+01,1.140687255859375000e+02
6.692095947265625000e+01,1.143060989379882812e+02
8.192834472656250000e+01,1.191137390136718750e+02
5.718298721313476562e+01,1.065841217041015625e+02
5.106805801391601562e+01,1.023521347045898438e+02
3.987633132934570312e+01,1.002797088623046875e+02
5.699071884155273438e+01,1.230110015869140625e+02
4.266585540771484375e+01,1.087182006835937500e+02
7.286946868896484375e+01,1.360031738281250000e+02
4.006640625000000000e+01,1.141800384521484375e+02
7.850022888183593750e+01,1.301648406982421875e+02
3.789493179321289062e+01,1.144912719726562500e+02
4.185633087158203125e+01,1.062600021362304688e+02
5.290447998046875000e+01,1.107988586425781250e+02
8.804068756103515625e+01,1.305402221679687500e+02
4.997920608520507812e+01,1.163960037231445312e+02
2.524421691894531250e+01,1.065287780761718750e+02
5.280783081054687500e+01,1.199850006103515625e+02
2.358746337890625000e+01,1.082504882812500000e+02
7.801667022705078125e+01,1.275532836914062500e+02
7.267177581787109375e+01,1.215807647705078125e+02
7.684253692626953125e+01,1.270473022460937500e+02
6.373937988281250000e+01,1.300120544433593750e+02
6.227731704711914062e+01,1.373799438476562500e+02
8.338003540039062500e+01,1.252620086669921875e+02
5.928897094726562500e+01,1.137771911621093750e+02
6.811862945556640625e+01,1.111093368530273438e+02
8.881058502197265625e+01,1.300057373046875000e+02
8.221880340576171875e+01,1.256716918945312500e+02
6.798953247070312500e+01,1.328969879150390625e+02
7.800482940673828125e+01,1.353701019287109375e+02
6.896976470947265625e+01,1.296701507568359375e+02
7.996252441406250000e+01,1.302482299804687500e+02
5.786754226684570312e+01,1.322443237304687500e+02
5.400590896606445312e+01,1.322871856689453125e+02
6.530660247802734375e+01,1.423586425781250000e+02
8.680399322509765625e+01,1.402365570068359375e+02
6.109608840942382812e+01,1.312671051025390625e+02
2.249717521667480469e+01,1.157267303466796875e+02
2.104763984680175781e+01,1.138186187744140625e+02
6.980892181396484375e+01,1.379427032470703125e+02
3.873809051513671875e+01,1.038753967285156250e+02
8.934234619140625000e+01,1.424223632812500000e+02
4.292297744750976562e+01,1.276412506103515625e+02
7.040125274658203125e+01,1.449658966064453125e+02
7.005879974365234375e+01,1.379009094238281250e+02
7.514482879638671875e+01,1.372224426269531250e+02
5.122822570800781250e+01,1.238685455322265625e+02
9.018692779541015625e+01,1.451349487304687500e+02
7.765261077880859375e+01,1.416255187988281250e+02
5.546273803710937500e+01,1.438405761718750000e+02
5.017353439331054688e+01,1.411098022460937500e+02
5.001939773559570312e+01,1.366240692138671875e+02
5.756354904174804688e+01,1.373577575683593750e+02
4.760878372192382812e+01,1.350883331298828125e+02
4.944299316406250000e+01,1.374426574707031250e+02
2.450292205810546875e+01,1.133133010864257812e+02
4.301928710937500000e+01,1.333117065429687500e+02
3.737492752075195312e+01,1.201049957275390625e+02
3.773328399658203125e+01,1.137679290771484375e+02
3.502826690673828125e+01,1.256111450195312500e+02
4.735936355590820312e+01,1.306055908203125000e+02
8.488645172119140625e+01,1.340298156738281250e+02
7.437837982177734375e+01,1.384389038085937500e+02
4.865248107910156250e+01,1.303926849365234375e+02
3.357620620727539062e+01,1.162311477661132812e+02
7.951651763916015625e+01,1.408193969726562500e+02
7.732429504394531250e+01,1.454874877929687500e+02
9.322387695312500000e+01,1.443721160888671875e+02
7.604217529296875000e+01,1.441576843261718750e+02
8.808554077148437500e+01,1.416688842773437500e+02
9.091922760009765625e+01,1.423016357421875000e+02
8.518884277343750000e+01,1.398660888671875000e+02
8.824035644531250000e+01,1.400428161621093750e+02
7.518354797363281250e+01,1.420680236816406250e+02
4.992699813842773438e+01,1.325688171386718750e+02
6.368772506713867188e+01,1.287272644042968750e+02
8.320513916015625000e+01,1.281526489257812500e+02
5.149731445312500000e+01,1.340080261230468750e+02
8.639297485351562500e+01,1.383016357421875000e+02
7.604642486572265625e+01,1.381937866210937500e+02
1.043376693725585938e+02,1.461008605957031250e+02
7.238891601562500000e+01,1.366717376708984375e+02
7.649272918701171875e+01,1.284384613037109375e+02
9.576581573486328125e+01,1.260343933105468750e+02
6.412873077392578125e+01,1.134644012451171875e+02
8.742038726806640625e+01,1.342169189453125000e+02
1.141613693237304688e+02,1.350396728515625000e+02
1.057438278198242188e+02,1.388369140625000000e+02
5.562193679809570312e+01,1.304577789306640625e+02
5.776084518432617188e+01,1.185055084228515625e+02
6.816712188720703125e+01,1.252079238891601562e+02
9.653063964843750000e+01,1.390036773681640625e+02
5.200504684448242188e+01,1.199070053100585938e+02
6.933223724365234375e+01,1.218386688232421875e+02
5.075023269653320312e+01,1.172297210693359375e+02
7.219174194335937500e+01,1.308050537109375000e+02
9.005001831054687500e+01,1.321210784912109375e+02
4.636814880371093750e+01,1.109449996948242188e+02
6.717815399169921875e+01,1.247889785766601562e+02
2.880905723571777344e+01,9.883032226562500000e+01
3.816737747192382812e+01,1.055652313232421875e+02
5.739810562133789062e+01,1.239301452636718750e+02
