ecoli,saureus
8.078200531005859375e+01,1.221465759277343750e+02
8.051728057861328125e+01,1.252698059082031250e+02
9.414713287353515625e+01,1.318095550537109375e+02
1.007382202148437500e+02,1.320235137939453125e+02
1.059563980102539062e+02,1.317530212402343750e+02
1.085579833984375000e+02,1.317050018310546875e+02
9.928277587890625000e+01,1.292702026367187500e+02
1.140012512207031250e+02,1.328339843750000000e+02
1.235005493164062500e+02,1.391173706054687500e+02
9.909247589111328125e+01,1.321569061279296875e+02
1.065384216308593750e+02,1.329950561523437500e+02
1.104450454711914062e+02,1.338738708496093750e+02
9.373239898681640625e+01,1.359961242675781250e+02
1.066378402709960938e+02,1.359336853027343750e+02
9.677734375000000000e+01,1.341393127441406250e+02
9.812590789794921875e+01,1.317066345214843750e+02
1.048788070678710938e+02,1.312791748046875000e+02
1.112116622924804688e+02,1.343177032470703125e+02
9.954366302490234375e+01,1.285986480712890625e+02
7.011790466308593750e+01,1.210936813354492188e+02
8.345886993408203125e+01,9.943210601806640625e+01
9.142771148681640625e+01,1.024051208496093750e+02
4.953942489624023438e+01,9.224663543701171875e+01
6.218560409545898438e+01,1.061607818603515625e+02
7.129729461669921875e+01,1.191948013305664062e+02
7.547240447998046875e+01,1.147742156982421875e+02
3.283218765258789062e+01,6.695472717285156250e+01
2.632514953613281250e+01,7.077779388427734375e+01
3.885492706298828125e+01,7.636953735351562500e+01
4.603298568725585938e+01,7.211287689208984375e+01
7.482876586914062500e+01,1.088662033081054688e+02
5.056839370727539062e+01,8.174906158447265625e+01
4.167507934570312500e+01,7.249024200439453125e+01
3.431027984619140625e+01,4.407089233398437500e+01
6.399080276489257812e+01,7.851712036132812500e+01
4.892572021484375000e+01,6.123122024536132812e+01
5.755242919921875000e+01,9.171228790283203125e+01
7.816524505615234375e+01,1.311503906250000000e+02
6.818906402587890625e+01,1.236402130126953125e+02
5.990483474731445312e+01,1.226809997558593750e+02
1.093834457397460938e+02,1.387955627441406250e+02
7.651149749755859375e+01,1.134591369628906250e+02
3.400978469848632812e+01,8.603812408447265625e+01
8.113898468017578125e+01,9.252095031738281250e+01
3.271749496459960938e+01,8.684645843505859375e+01
2.456831550598144531e+01,7.595507812500000000e+01
2.597463989257812500e+01,8.036964416503906250e+01
2.217196655273437500e+01,6.802874755859375000e+01
1.252811908721923828e+01,4.642378997802734375e+01
4.755228805541992188e+01,1.212913284301757812e+02
4.156519699096679688e+01,8.665725708007812500e+01
4.530535507202148438e+01,9.129869079589843750e+01
6.812445068359375000e+01,1.043021087646484375e+02
5.975767898559570312e+01,1.154133605957031250e+02
5.270227432250976562e+01,1.005068817138671875e+02
6.297656250000000000e+01,9.962388610839843750e+01
4.468138504028320312e+01,8.958959960937500000e+01
4.143746566772460938e+01,8.834314727783203125e+01
4.705151748657226562e+01,9.107831573486328125e+01
3.686035537719726562e+01,8.558514404296875000e+01
4.461250686645507812e+01,7.433465576171875000e+01
3.879331588745117188e+01,7.354443359375000000e+01
5.906962585449218750e+01,8.331761169433593750e+01
4.048803710937500000e+01,7.335343170166015625e+01
6.412471008300781250e+01,8.718930053710937500e+01
4.370631408691406250e+01,7.539769744873046875e+01
5.094700241088867188e+01,7.971510314941406250e+01
3.150565910339355469e+01,6.805639648437500000e+01
7.300269317626953125e+01,9.445730590820312500e+01
3.615566253662109375e+01,7.028089904785156250e+01
6.977835845947265625e+01,9.284597778320312500e+01
4.457459640502929688e+01,7.715192413330078125e+01
3.087063789367675781e+01,6.926570129394531250e+01
3.019581031799316406e+01,6.905461120605468750e+01
3.161505889892578125e+01,6.937519836425781250e+01
6.041706848144531250e+01,8.347489929199218750e+01
6.590395355224609375e+01,9.180414581298828125e+01
3.208377838134765625e+01,6.981105041503906250e+01
4.334085083007812500e+01,7.588632965087890625e+01
7.577576446533203125e+01,9.284098815917968750e+01
6.407597351074218750e+01,9.269917297363281250e+01
6.270516967773437500e+01,8.916738891601562500e+01
9.006207275390625000e+01,1.135875701904296875e+02
8.933612060546875000e+01,1.091385498046875000e+02
4.249166488647460938e+01,8.461894226074218750e+01
4.169073486328125000e+01,8.368160247802734375e+01
4.981001663208007812e+01,8.435235595703125000e+01
4.491284179687500000e+01,8.644567108154296875e+01
5.642116165161132812e+01,9.835362243652343750e+01
1.393066558837890625e+02,1.376355133056640625e+02
1.380408477783203125e+02,1.374530334472656250e+02
1.394718017578125000e+02,1.379987792968750000e+02
1.375699462890625000e+02,1.354207611083984375e+02
1.392256927490234375e+02,1.345489501953125000e+02
1.397289886474609375e+02,1.395139160156250000e+02
1.405066375732421875e+02,1.388662567138671875e+02
1.392725372314453125e+02,1.368016357421875000e+02
1.383457183837890625e+02,1.375933837890625000e+02
1.398999176025390625e+02,1.381367950439453125e+02
1.383477172851562500e+02,1.371549377441406250e+02
1.388758544921875000e+02,1.344606933593750000e+02
1.385737457275390625e+02,1.360700683593750000e+02
1.381933746337890625e+02,1.360454406738281250e+02
1.386355895996093750e+02,1.374320220947265625e+02
1.396125488281250000e+02,1.364247436523437500e+02
1.395348052978515625e+02,1.365551757812500000e+02
1.390738677978515625e+02,1.356117858886718750e+02
1.387989654541015625e+02,1.370340728759765625e+02
1.412966156005859375e+02,1.378149108886718750e+02
1.364152526855468750e+02,1.346910095214843750e+02
1.390865020751953125e+02,1.361546325683593750e+02
1.382997741699218750e+02,1.364596252441406250e+02
1.382208557128906250e+02,1.347268371582031250e+02
1.381450347900390625e+02,1.359097290039062500e+02
1.391878509521484375e+02,1.350976409912109375e+02
1.369179229736328125e+02,1.394993743896484375e+02
1.381086273193359375e+02,1.349967651367187500e+02
1.377074127197265625e+02,1.368983764648437500e+02
1.387867584228515625e+02,1.375232849121093750e+02
1.395567169189453125e+02,1.353796691894531250e+02
1.397394256591796875e+02,1.362646636962890625e+02
1.386056976318359375e+02,1.359984130859375000e+02
1.391618041992187500e+02,1.344573974609375000e+02
1.270355834960937500e+02,1.307528991699218750e+02
1.385679779052734375e+02,1.361879730224609375e+02
3.958834838867187500e+01,7.665218353271484375e+01
3.517947769165039062e+01,6.710560607910156250e+01
3.523106384277343750e+01,7.648875427246093750e+01
2.820221710205078125e+01,7.127532958984375000e+01
